comparison	TC	baseline	gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj
TC4_vs_all	TC4	all	VDAC1	0	0.8188701854205052	0.858	0.403	0
TC4_vs_all	TC4	all	KLK10	0	0.8178133760827224	0.338	0.007	0
TC4_vs_all	TC4	all	PABPC1	0	0.8163759217273838	0.669	0.253	0
TC4_vs_all	TC4	all	EIF3H	0	0.816100168279029	0.83	0.296	0
TC4_vs_all	TC4	all	CD9	0	0.8156979981649084	0.957	0.712	0
TC4_vs_all	TC4	all	CSTB	0	0.8138843947799379	0.932	0.633	0
TC4_vs_all	TC4	all	RPL14	0	0.8127928255818027	0.992	0.766	0
TC4_vs_all	TC4	all	HSPE1	0	0.8123551066843835	0.812	0.356	0
TC4_vs_all	TC4	all	RPL39	0	0.8058746698445663	0.853	0.336	0
TC4_vs_all	TC4	all	RPN2	0	0.8045942454076976	0.751	0.224	0
TC4_vs_all	TC4	all	RPL18	0	0.8039805151585184	0.992	0.84	0
TC4_vs_all	TC4	all	RPS28	0	0.7971453536559896	0.987	0.803	0
TC4_vs_all	TC4	all	HSP90AA1	0	0.796730979264322	0.995	0.839	0
TC4_vs_all	TC4	all	PSMB1	0	0.7964630342846426	0.845	0.374	0
TC4_vs_all	TC4	all	HSPA8	0	0.7943978290564043	0.872	0.468	0
TC4_vs_all	TC4	all	DPEP1	0	0.7934881721879354	0.509	0.06	0
TC4_vs_all	TC4	all	PTMA	0	0.7904503616570779	0.993	0.876	0
TC4_vs_all	TC4	all	CCND1	0	0.7900244639071232	0.651	0.206	0
TC4_vs_all	TC4	all	RPL28	0	0.7893898780669275	0.996	0.879	0
TC4_vs_all	TC4	all	CANX	0	0.7848335861570912	0.844	0.329	0
TC4_vs_all	TC4	all	RPL34	0	0.7843675954423928	0.987	0.872	0
TC4_vs_all	TC4	all	CHCHD2	0	0.7827766553500725	0.971	0.681	0
TC4_vs_all	TC4	all	RPLP2	0	0.7812121689829521	0.992	0.846	0
TC4_vs_all	TC4	all	ENO1	0	0.7732484743149182	0.846	0.491	0
TC4_vs_all	TC4	all	CXCL3	0	0.7716169043462224	0.363	0.081	0
TC4_vs_all	TC4	all	CD46	0	0.7703163408552829	0.854	0.318	0
TC4_vs_all	TC4	all	RAN	0	0.770240453110888	0.827	0.288	0
TC4_vs_all	TC4	all	RPL31	0	0.7669216009756241	0.95	0.649	0
TC4_vs_all	TC4	all	TMEM123	0	0.7648456370713638	0.826	0.239	0
TC4_vs_all	TC4	all	CXCL1	0	0.7637954794866386	0.284	0.04	0
TC4_vs_all	TC4	all	RPL18A	0	0.7595723590463657	0.976	0.685	0
TC4_vs_all	TC4	all	ABHD2	0	0.7587690505925645	0.607	0.201	0
TC4_vs_all	TC4	all	KRT17	0	0.7553430698316305	0.181	0.004	0
TC4_vs_all	TC4	all	SOX9	0	0.755250975506242	0.759	0.303	0
TC4_vs_all	TC4	all	RPL29	0	0.7545749882925459	0.995	0.889	0
TC4_vs_all	TC4	all	CD81	0	0.7450486124432696	0.709	0.163	0
TC4_vs_all	TC4	all	ERO1A	0	0.7432369984020426	0.61	0.147	0
TC4_vs_all	TC4	all	SERPINB1	0	0.7404438462187983	0.806	0.38	0
TC4_vs_all	TC4	all	ACTB	0	0.7373986171418943	0.998	0.94	0
TC4_vs_all	TC4	all	DNAJC15	0	0.7368138658995588	0.735	0.338	0
TC4_vs_all	TC4	all	S100A16	0	0.7349852763940725	0.794	0.412	0
TC4_vs_all	TC4	all	NORAD	0	0.7341289965708329	0.799	0.346	0
TC4_vs_all	TC4	all	RPS11	0	0.7238263803634428	0.992	0.854	0
TC4_vs_all	TC4	all	GTF3A	0	0.7206317842100683	0.649	0.094	0
TC4_vs_all	TC4	all	ATP6V1G1	0	0.718561487220147	0.833	0.362	0
TC4_vs_all	TC4	all	DSTN	0	0.7178868685039875	0.955	0.641	0
TC4_vs_all	TC4	all	SAP18	0	0.7154646675781366	0.896	0.516	0
TC4_vs_all	TC4	all	RPL13A	0	0.7131452298626715	0.995	0.892	0
TC4_vs_all	TC4	all	RPS9	0	0.7125349234328158	0.963	0.712	0
TC4_vs_all	TC4	all	FOXQ1	0	0.7085578436134086	0.504	0.043	0
TC4_vs_all	TC4	all	LDHB	0	0.7070740740618409	0.505	0.14	0
TC4_vs_all	TC4	all	RPL36	0	0.7015164418136566	0.999	0.9	0
TC4_vs_all	TC4	all	TXN	0	0.6991800785296833	0.972	0.78	0
TC4_vs_all	TC4	all	ANXA3	0	0.6984764735708513	0.619	0.141	0
TC4_vs_all	TC4	all	SSB	0	0.6957101744612845	0.69	0.168	0
TC4_vs_all	TC4	all	PTGES3	0	0.6944651508726614	0.868	0.387	0
TC4_vs_all	TC4	all	TOMM20	0	0.6941960545514148	0.813	0.289	0
TC4_vs_all	TC4	all	FERMT1	0	0.6914527528743448	0.718	0.219	0
TC4_vs_all	TC4	all	YBX1	0	0.6906213934780703	0.932	0.584	0
TC4_vs_all	TC4	all	KRT23	0	0.6891316751633205	0.291	0.007	0
TC4_vs_all	TC4	all	RSL1D1	0	0.6887694870974926	0.682	0.167	0
TC4_vs_all	TC4	all	PTBP3	0	0.6885237783615575	0.829	0.369	0
TC4_vs_all	TC4	all	MYC	0	0.6838717838125261	0.486	0.121	0
TC4_vs_all	TC4	all	HSPA5	0	0.6835055011099147	0.845	0.447	0
TC4_vs_all	TC4	all	RAC1	0	0.683415644681982	0.959	0.643	0
TC4_vs_all	TC4	all	EEF2	0	0.6825935375665886	0.911	0.575	0
TC4_vs_all	TC4	all	RPS15	0	0.6787444415115289	0.992	0.844	0
TC4_vs_all	TC4	all	CCT6A	0	0.6734787012984176	0.709	0.212	0
TC4_vs_all	TC4	all	RPL22L1	0	0.6706881229696846	0.677	0.229	0
TC4_vs_all	TC4	all	ITGA2	0	0.665731839221575	0.58	0.124	0
TC4_vs_all	TC4	all	RPL36A	0	0.6657153685254968	0.736	0.293	0
TC4_vs_all	TC4	all	ASCL2	0	0.6656658046414424	0.423	0.042	0
TC4_vs_all	TC4	all	BACE2	0	0.6630025434626916	0.65	0.191	0
TC4_vs_all	TC4	all	EEF1A1	0	0.6599802682917796	0.923	0.518	0
TC4_vs_all	TC4	all	ANXA4	0	0.6599590883899471	0.851	0.436	0
TC4_vs_all	TC4	all	EREG	0	0.655326438102628	0.333	0.057	0
TC4_vs_all	TC4	all	HMGB1	0	0.6537556194552454	0.936	0.652	0
TC4_vs_all	TC4	all	MTDH	0	0.6500573111868817	0.795	0.336	0
TC4_vs_all	TC4	all	TKT	0	0.6496399939611588	0.727	0.236	0
TC4_vs_all	TC4	all	EIF3M	0	0.6464220871880993	0.679	0.159	0
TC4_vs_all	TC4	all	TACSTD2	0	0.6458229619166279	0.276	0.028	0
TC4_vs_all	TC4	all	DEK	0	0.6457357319750338	0.823	0.381	0
TC4_vs_all	TC4	all	CCT3	0	0.6443738917699567	0.719	0.223	0
TC4_vs_all	TC4	all	TMSB10	0	0.6437131356002204	1	0.918	0
TC4_vs_all	TC4	all	TNFRSF12A	0	0.6423353541624554	0.471	0.051	0
TC4_vs_all	TC4	all	LAMP1	0	0.6413734877382173	0.801	0.389	0
TC4_vs_all	TC4	all	CCT4	0	0.6410514350883548	0.677	0.159	0
TC4_vs_all	TC4	all	HINT1	0	0.6370288378690743	0.95	0.719	0
TC4_vs_all	TC4	all	CCNI	0	0.6332492313532131	0.877	0.47	0
TC4_vs_all	TC4	all	OCIAD2	0	0.6298130516762366	0.803	0.349	0
TC4_vs_all	TC4	all	C9orf16	0	0.6292038068096795	0.776	0.349	0
TC4_vs_all	TC4	all	FAU	0	0.6276588560190071	0.981	0.839	0
TC4_vs_all	TC4	all	YWHAZ	0	0.6262857590634439	0.869	0.532	0
TC4_vs_all	TC4	all	NCOA7	0	0.6259267004837292	0.499	0.155	0
TC4_vs_all	TC4	all	TPM4	0	0.6206318967365199	0.79	0.377	0
TC4_vs_all	TC4	all	SF3B6	0	0.619432245668218	0.802	0.349	0
TC4_vs_all	TC4	all	XRCC5	0	0.6175747575114386	0.762	0.294	0
TC4_vs_all	TC4	all	PTMS	0	0.6166588635435847	0.606	0.216	0
TC4_vs_all	TC4	all	SSBP1	0	0.6162679445226192	0.689	0.222	0
TC4_vs_all	TC4	all	MAL2	0	0.6129807202132087	0.805	0.394	0
TC4_vs_all	TC4	all	MACC1	0	0.6070971273954106	0.577	0.111	0
TC4_vs_all	TC4	all	SUB1	0	0.6022491674983999	0.83	0.369	0
TC4_vs_all	TC4	all	CPNE1	0	0.5994032815618175	0.568	0.135	0
TC4_vs_all	TC4	all	PRPF40A	0	0.5970254574343965	0.779	0.328	0
TC4_vs_all	TC4	all	KIF5B	0	0.594502550662628	0.844	0.437	0
TC4_vs_all	TC4	all	YBX3	0	0.5930595109983582	0.773	0.339	0
TC4_vs_all	TC4	all	NSA2	0	0.5929561221795128	0.755	0.309	0
TC4_vs_all	TC4	all	BCAP31	0	0.5918837867664575	0.776	0.322	0
TC4_vs_all	TC4	all	HEBP2	0	0.5865121778332342	0.808	0.398	0
TC4_vs_all	TC4	all	RPS25	0	0.5862483439833834	0.844	0.394	0
TC4_vs_all	TC4	all	MET	0	0.5854676866686948	0.563	0.1	0
TC4_vs_all	TC4	all	SKP1	0	0.5818867853202596	0.878	0.5	0
TC4_vs_all	TC4	all	CCT5	0	0.5803731825779814	0.7	0.257	0
TC4_vs_all	TC4	all	YWHAE	0	0.5779064215581171	0.882	0.5	0
TC4_vs_all	TC4	all	PFDN2	0	0.5731583952958614	0.644	0.207	0
TC4_vs_all	TC4	all	LAPTM4A	0	0.5707908469447773	0.756	0.296	0
TC4_vs_all	TC4	all	UCHL3	0	0.5699816212751394	0.577	0.113	0
TC4_vs_all	TC4	all	HSD17B12	0	0.5696705441101835	0.637	0.186	0
TC4_vs_all	TC4	all	IRF2BP2	0	0.5696590059902866	0.781	0.353	0
TC4_vs_all	TC4	all	C4orf3	0	0.5696211986714574	0.616	0.213	0
TC4_vs_all	TC4	all	PPP1R14B	0	0.5686243277208614	0.653	0.18	0
TC4_vs_all	TC4	all	OLA1	0	0.5684662631853774	0.632	0.132	0
TC4_vs_all	TC4	all	SERBP1	0	0.5570190660663078	0.848	0.446	0
TC4_vs_all	TC4	all	PRKDC	0	0.556837738661927	0.57	0.172	0
TC4_vs_all	TC4	all	NDUFAB1	0	0.5567689865820361	0.732	0.308	0
TC4_vs_all	TC4	all	TESC	0	0.5541442829694171	0.402	0.023	0
TC4_vs_all	TC4	all	PON2	0	0.5514031397859016	0.653	0.238	0
TC4_vs_all	TC4	all	CCT2	0	0.5507467859968239	0.626	0.16	0
TC4_vs_all	TC4	all	UBE2I	0	0.5506191341782836	0.662	0.166	0
TC4_vs_all	TC4	all	C1QBP	0	0.5504060783817398	0.598	0.179	0
TC4_vs_all	TC4	all	SEC61G	0	0.5467783503409426	0.869	0.488	0
TC4_vs_all	TC4	all	CNBP	0	0.5464240127112289	0.776	0.342	0
TC4_vs_all	TC4	all	C8orf59	0	0.5446648423128606	0.693	0.233	0
TC4_vs_all	TC4	all	NHP2	0	0.544163227661405	0.616	0.178	0
TC4_vs_all	TC4	all	SLC7A11	0	0.5430329041036307	0.281	0.048	0
TC4_vs_all	TC4	all	SERPINB6	0	0.5423418043766493	0.762	0.348	0
TC4_vs_all	TC4	all	MDH2	0	0.539595363975368	0.756	0.342	0
TC4_vs_all	TC4	all	TBCA	0	0.5354984034857821	0.681	0.235	0
TC4_vs_all	TC4	all	SYPL1	0	0.5348960573850174	0.667	0.163	0
TC4_vs_all	TC4	all	SEM1	0	0.5348431738322397	0.774	0.386	0
TC4_vs_all	TC4	all	SNRPE	0	0.5330800918880845	0.614	0.154	0
TC4_vs_all	TC4	all	PHLDA1	0	0.5325165424491909	0.397	0.066	0
TC4_vs_all	TC4	all	AC020656.1	0	0.5313793532624316	0.184	0.02	0
TC4_vs_all	TC4	all	ST13	0	0.529990185498552	0.781	0.345	0
TC4_vs_all	TC4	all	DARS	0	0.5289120663355675	0.573	0.117	0
TC4_vs_all	TC4	all	ATP6V0E1	0	0.5275017616540361	0.778	0.366	0
TC4_vs_all	TC4	all	AHCY	0	0.5255494088035281	0.551	0.136	0
TC4_vs_all	TC4	all	CCT7	0	0.5252008633537845	0.631	0.188	0
TC4_vs_all	TC4	all	STAU1	0	0.5249663175155118	0.667	0.256	0
TC4_vs_all	TC4	all	RAB25	0	0.5249260098372653	0.775	0.352	0
TC4_vs_all	TC4	all	SNRPF	0	0.5248139542498818	0.661	0.23	0
TC4_vs_all	TC4	all	ENC1	0	0.5236053758589498	0.543	0.132	0
TC4_vs_all	TC4	all	LYPLA1	0	0.5213192006301812	0.631	0.19	0
TC4_vs_all	TC4	all	PRDX4	0	0.5166732231190254	0.543	0.126	0
TC4_vs_all	TC4	all	CSDE1	0	0.5161444755954099	0.801	0.373	0
TC4_vs_all	TC4	all	PSMB7	0	0.5134949720446713	0.689	0.271	0
TC4_vs_all	TC4	all	EIF4B	0	0.5132917138677723	0.709	0.274	0
TC4_vs_all	TC4	all	NIFK	0	0.5125638170525438	0.548	0.122	0
TC4_vs_all	TC4	all	SSR3	0	0.512132987552168	0.66	0.245	0
TC4_vs_all	TC4	all	CBX3	0	0.5119388234319703	0.667	0.215	0
TC4_vs_all	TC4	all	SNRPD2	0	0.5105537304348788	0.781	0.353	0
TC4_vs_all	TC4	all	EIF3D	0	0.509709904406571	0.688	0.242	0
TC4_vs_all	TC4	all	H2AFY	0	0.5064348696850908	0.805	0.406	0
TC4_vs_all	TC4	all	ADD3	0	0.5050448674540712	0.688	0.262	0
TC4_vs_all	TC4	all	TRIM29	0	0.5025326867300243	0.409	0.024	0
TC4_vs_all	TC4	all	ATP6V1F	0	0.494191379042715	0.632	0.185	0
TC4_vs_all	TC4	all	EPRS	0	0.49394396295620313	0.594	0.176	0
TC4_vs_all	TC4	all	ACP1	0	0.4924354642045319	0.657	0.196	0
TC4_vs_all	TC4	all	RNF43	0	0.49080844731674544	0.51	0.162	0
TC4_vs_all	TC4	all	VPS35	0	0.48934863203928525	0.662	0.25	0
TC4_vs_all	TC4	all	IGBP1	0	0.4877135853934561	0.622	0.235	0
TC4_vs_all	TC4	all	EBPL	0	0.48666826025657256	0.512	0.12	0
TC4_vs_all	TC4	all	HDAC2	0	0.48644655833121014	0.585	0.163	0
TC4_vs_all	TC4	all	EIF3F	0	0.4861476644096895	0.654	0.232	0
TC4_vs_all	TC4	all	SNX3	0	0.4848644487636321	0.645	0.237	0
TC4_vs_all	TC4	all	SERPINB5	0	0.484699441139926	0.387	0.038	0
TC4_vs_all	TC4	all	C6orf48	0	0.48360044400732294	0.562	0.177	0
TC4_vs_all	TC4	all	SNU13	0	0.4827543341653746	0.708	0.281	0
TC4_vs_all	TC4	all	ACTN1	0	0.4803658955173625	0.612	0.162	0
TC4_vs_all	TC4	all	YWHAQ	0	0.4797772821234776	0.674	0.262	0
TC4_vs_all	TC4	all	NONO	0	0.47975687108848364	0.573	0.154	0
TC4_vs_all	TC4	all	TCP1	0	0.47590184256378715	0.616	0.225	0
TC4_vs_all	TC4	all	EIF2S3	0	0.4756350794655302	0.513	0.126	0
TC4_vs_all	TC4	all	BRK1	0	0.4756013456801289	0.631	0.224	0
TC4_vs_all	TC4	all	NDUFA4L2	0	0.4747817031611486	0.134	0.005	0
TC4_vs_all	TC4	all	PARK7	0	0.47272431241983054	0.701	0.277	0
TC4_vs_all	TC4	all	SMS	0	0.4704600987650748	0.563	0.173	0
TC4_vs_all	TC4	all	SINHCAF	0	0.46955484154184335	0.577	0.145	0
TC4_vs_all	TC4	all	RSL24D1	0	0.46759219659141193	0.59	0.172	0
TC4_vs_all	TC4	all	NDUFB5	0	0.4632728968374256	0.643	0.243	0
TC4_vs_all	TC4	all	PLP2	0	0.4632058181588826	0.634	0.226	0
TC4_vs_all	TC4	all	SNRPG	0	0.45946907847290175	0.688	0.286	0
TC4_vs_all	TC4	all	EPB41L4A-AS1	0	0.4554241103682738	0.457	0.115	0
TC4_vs_all	TC4	all	IMPDH2	0	0.4545166125492335	0.538	0.161	0
TC4_vs_all	TC4	all	EIF3L	0	0.4543507794986972	0.637	0.219	0
TC4_vs_all	TC4	all	MTIF3	0	0.4536725887983462	0.606	0.221	0
TC4_vs_all	TC4	all	PSMA3	0	0.45238169132406314	0.582	0.162	0
TC4_vs_all	TC4	all	G3BP1	0	0.4521825154266505	0.637	0.228	0
TC4_vs_all	TC4	all	BCL2L1	0	0.45178686005760404	0.498	0.139	0
TC4_vs_all	TC4	all	STRAP	0	0.45008987085243535	0.516	0.135	0
TC4_vs_all	TC4	all	DAD1	0	0.4500745670707417	0.691	0.276	0
TC4_vs_all	TC4	all	EIF1AX	0	0.4493238932847943	0.588	0.178	0
TC4_vs_all	TC4	all	ANXA1	0	0.44775786840928117	0.257	0.036	0
TC4_vs_all	TC4	all	IPO7	0	0.44652983193514956	0.543	0.148	0
TC4_vs_all	TC4	all	MSI2	0	0.4458993442833143	0.552	0.15	0
TC4_vs_all	TC4	all	DKC1	0	0.44411031700339715	0.456	0.106	0
TC4_vs_all	TC4	all	CACYBP	0	0.4433782553832547	0.516	0.15	0
TC4_vs_all	TC4	all	EIF3I	0	0.44266427009534126	0.603	0.197	0
TC4_vs_all	TC4	all	HACD3	0	0.44241504746579596	0.481	0.084	0
TC4_vs_all	TC4	all	GDI2	0	0.4419837453088739	0.703	0.285	0
TC4_vs_all	TC4	all	PLA2G16	0	0.43878288194611487	0.347	0.031	0
TC4_vs_all	TC4	all	RNF114	0	0.4353891948468279	0.53	0.149	0
TC4_vs_all	TC4	all	LAPTM4B	0	0.43441838608694777	0.423	0.076	0
TC4_vs_all	TC4	all	NFE2L3	0	0.43411040813573454	0.454	0.056	0
TC4_vs_all	TC4	all	AQP5	0	0.4336476175040633	0.136	0.003	0
TC4_vs_all	TC4	all	CEMIP	0	0.4334345407467709	0.323	0.009	0
TC4_vs_all	TC4	all	LSM5	0	0.43028008817732816	0.589	0.183	0
TC4_vs_all	TC4	all	RCN1	0	0.4301438803757195	0.371	0.056	0
TC4_vs_all	TC4	all	FXYD5	0	0.4284852227671245	0.392	0.023	0
TC4_vs_all	TC4	all	RAB22A	0	0.4262214875270595	0.525	0.151	0
TC4_vs_all	TC4	all	HNRNPC	0	0.42509531437942605	0.608	0.201	0
TC4_vs_all	TC4	all	GLO1	0	0.4233131535604302	0.486	0.118	0
TC4_vs_all	TC4	all	CCT8	0	0.42191301261471137	0.514	0.144	0
TC4_vs_all	TC4	all	UBE2H	0	0.42001872285765496	0.559	0.173	0
TC4_vs_all	TC4	all	YWHAG	0	0.41899810141706784	0.541	0.169	0
TC4_vs_all	TC4	all	CXXC5	0	0.41846709255909104	0.473	0.097	0
TC4_vs_all	TC4	all	GRINA	0	0.41701191332712995	0.477	0.125	0
TC4_vs_all	TC4	all	ADGRG1	0	0.4164450271764153	0.503	0.138	0
TC4_vs_all	TC4	all	RANBP1	0	0.4151430384332957	0.543	0.176	0
TC4_vs_all	TC4	all	PSMB4	0	0.4142359160260604	0.604	0.216	0
TC4_vs_all	TC4	all	METTL5	0	0.41193868922011934	0.489	0.12	0
TC4_vs_all	TC4	all	CD44	0	0.4116058273385906	0.456	0.11	0
TC4_vs_all	TC4	all	MSLN	0	0.4114970215781136	0.332	0.044	0
TC4_vs_all	TC4	all	GTF2F2	0	0.41147828676482734	0.484	0.123	0
TC4_vs_all	TC4	all	PSMB2	0	0.4099160491523487	0.556	0.171	0
TC4_vs_all	TC4	all	ERH	0	0.4085432443864072	0.635	0.225	0
TC4_vs_all	TC4	all	SYNCRIP	0	0.4051373549159908	0.549	0.163	0
TC4_vs_all	TC4	all	ADAM9	0	0.4047248731289702	0.499	0.152	0
TC4_vs_all	TC4	all	CTSH	0	0.40434847689855236	0.329	0.035	0
TC4_vs_all	TC4	all	GGCT	0	0.40434287231908195	0.48	0.132	0
TC4_vs_all	TC4	all	LRPPRC	0	0.4037643908805604	0.569	0.191	0
TC4_vs_all	TC4	all	YAP1	0	0.40170410996667727	0.487	0.101	0
TC4_vs_all	TC4	all	NPTX2	0	0.40090554357501135	0.208	0.021	0
TC4_vs_all	TC4	all	ATRAID	0	0.4003686287979511	0.559	0.179	0
TC4_vs_all	TC4	all	SNRPC	0	0.4002678370094602	0.535	0.164	0
TC4_vs_all	TC4	all	EIF2A	0	0.3994846951875357	0.481	0.124	0
TC4_vs_all	TC4	all	MRPL3	0	0.39649147613211216	0.501	0.134	0
TC4_vs_all	TC4	all	TRMT112	0	0.39403874266411454	0.531	0.141	0
TC4_vs_all	TC4	all	IPO5	0	0.3930786778149168	0.45	0.092	0
TC4_vs_all	TC4	all	RHEB	0	0.39186460690014246	0.484	0.119	0
TC4_vs_all	TC4	all	TRAP1	0	0.39054111304116773	0.483	0.12	0
TC4_vs_all	TC4	all	BMP4	0	0.3894138979551345	0.297	0.016	0
TC4_vs_all	TC4	all	WDR43	0	0.38918108804041607	0.472	0.124	0
TC4_vs_all	TC4	all	MRPS35	0	0.3891605965088147	0.567	0.18	0
TC4_vs_all	TC4	all	XRN2	0	0.3891099641480041	0.573	0.184	0
TC4_vs_all	TC4	all	CDK6	0	0.38721700447224694	0.485	0.139	0
TC4_vs_all	TC4	all	OSTC	0	0.38408098305980065	0.559	0.175	0
TC4_vs_all	TC4	all	ECM1	0	0.38399376211384684	0.246	0.008	0
TC4_vs_all	TC4	all	ILF2	0	0.38305172659517606	0.539	0.173	0
TC4_vs_all	TC4	all	APEX1	0	0.38063429212959005	0.476	0.132	0
TC4_vs_all	TC4	all	ZDHHC9	0	0.38059872399505146	0.443	0.095	0
TC4_vs_all	TC4	all	KRTCAP3	0	0.37651295110096616	0.53	0.16	0
TC4_vs_all	TC4	all	RCN2	0	0.3760748186915279	0.462	0.123	0
TC4_vs_all	TC4	all	NOP58	0	0.3728516769874315	0.473	0.131	0
TC4_vs_all	TC4	all	SND1	0	0.37200822495211944	0.501	0.138	0
TC4_vs_all	TC4	all	PFDN4	0	0.36979482350444143	0.429	0.087	0
TC4_vs_all	TC4	all	CUL4A	0	0.3687772165506378	0.478	0.131	0
TC4_vs_all	TC4	all	DPM1	0	0.36607516347643854	0.43	0.107	0
TC4_vs_all	TC4	all	ATIC	0	0.35894658614500885	0.437	0.097	0
TC4_vs_all	TC4	all	LSM2	0	0.3547428304554737	0.424	0.1	0
TC4_vs_all	TC4	all	NOB1	0	0.3536346679268519	0.415	0.085	0
TC4_vs_all	TC4	all	AZGP1	0	0.3533287762684625	0.399	0.054	0
TC4_vs_all	TC4	all	ATP11A	0	0.3518938938542603	0.374	0.034	0
TC4_vs_all	TC4	all	HEXB	0	0.35012486906771156	0.425	0.11	0
TC4_vs_all	TC4	all	LIMS1	0	0.3499025999186921	0.436	0.094	0
TC4_vs_all	TC4	all	PRSS22	0	0.3467318899131442	0.285	0.032	0
TC4_vs_all	TC4	all	REXO2	0	0.3441157784730002	0.442	0.102	0
TC4_vs_all	TC4	all	NEBL	0	0.34408144708471833	0.418	0.073	0
TC4_vs_all	TC4	all	MRPL15	0	0.3398735613842022	0.443	0.12	0
TC4_vs_all	TC4	all	CLDN1	0	0.3384920368473244	0.323	0.016	0
TC4_vs_all	TC4	all	NUTF2	0	0.33655675774500826	0.437	0.114	0
TC4_vs_all	TC4	all	MRPS23	0	0.3359459253862731	0.376	0.081	0
TC4_vs_all	TC4	all	PITX1	0	0.33554862483324877	0.366	0.03	0
TC4_vs_all	TC4	all	DCBLD2	0	0.3354071585831678	0.225	0.032	0
TC4_vs_all	TC4	all	FLNA	0	0.3336004203136418	0.246	0.024	0
TC4_vs_all	TC4	all	CCNB1IP1	0	0.3325260859495092	0.391	0.088	0
TC4_vs_all	TC4	all	SLC7A1	0	0.33117090674519445	0.399	0.084	0
TC4_vs_all	TC4	all	NKD1	0	0.3302582982671986	0.198	0.01	0
TC4_vs_all	TC4	all	MCFD2	0	0.32892359327429954	0.42	0.095	0
TC4_vs_all	TC4	all	RPF2	0	0.3238775244244906	0.374	0.072	0
TC4_vs_all	TC4	all	DCAF13	0	0.3199808887267458	0.354	0.069	0
TC4_vs_all	TC4	all	TRIB3	0	0.31936425697145826	0.252	0.02	0
TC4_vs_all	TC4	all	MAGED2	0	0.3170557998001009	0.349	0.075	0
TC4_vs_all	TC4	all	SHMT2	0	0.31314973378904964	0.332	0.052	0
TC4_vs_all	TC4	all	COL6A1	0	0.3092343081778465	0.193	0.01	0
TC4_vs_all	TC4	all	KRT6B	0	0.3042305656538566	0.112	0.004	0
TC4_vs_all	TC4	all	CDKN2A	0	0.3040468980258034	0.209	0.015	0
TC4_vs_all	TC4	all	KLK6	0	0.3017652272599342	0.195	0.002	0
TC4_vs_all	TC4	all	TIMP3	0	0.30160792738031583	0.164	0.008	0
TC4_vs_all	TC4	all	VSNL1	0	0.3002079471669288	0.277	0.022	0
TC4_vs_all	TC4	all	RAMP1	0	0.2962396718975594	0.188	0.02	0
TC4_vs_all	TC4	all	KRT80	0	0.2948217562518204	0.241	0.004	0
TC4_vs_all	TC4	all	ETV4	0	0.2947656961350502	0.298	0.021	0
TC4_vs_all	TC4	all	AHNAK2	0	0.2941397303279997	0.226	0.004	0
TC4_vs_all	TC4	all	PDCD2	0	0.290091712880777	0.372	0.085	0
TC4_vs_all	TC4	all	IGFBP3	0	0.289418552571814	0.123	0.006	0
TC4_vs_all	TC4	all	BRIX1	0	0.2860651343288225	0.365	0.079	0
TC4_vs_all	TC4	all	DUSP4	0	0.2854319224968044	0.238	0.032	0
TC4_vs_all	TC4	all	SESTD1	0	0.283465130722241	0.323	0.065	0
TC4_vs_all	TC4	all	CETN2	0	0.2830647033858482	0.338	0.065	0
TC4_vs_all	TC4	all	ZFAND1	0	0.28203731038655366	0.359	0.073	0
TC4_vs_all	TC4	all	AIG1	0	0.2783276617557764	0.318	0.056	0
TC4_vs_all	TC4	all	PM20D2	0	0.2780346582105182	0.32	0.059	0
TC4_vs_all	TC4	all	CLDN2	0	0.2770370373651521	0.166	0.008	0
TC4_vs_all	TC4	all	BMP7	0	0.27494927105538924	0.225	0.008	0
TC4_vs_all	TC4	all	MZT1	0	0.27157474657507286	0.309	0.056	0
TC4_vs_all	TC4	all	PAM	0	0.2705425924385258	0.266	0.043	0
TC4_vs_all	TC4	all	PLS3	0	0.2689438685045905	0.271	0.034	0
TC4_vs_all	TC4	all	CSE1L	0	0.2626588783277273	0.303	0.057	0
TC4_vs_all	TC4	all	SLC6A6	0	0.26181400527817406	0.24	0.018	0
TC4_vs_all	TC4	all	DMKN	0	0.2569874963547766	0.237	0.022	0
TC4_vs_all	TC4	all	SLCO4A1-AS1	0	0.2556113365384298	0.201	0.015	0
TC4_vs_all	TC4	all	CITED4	0	0.255551855140436	0.257	0.035	0
TC4_vs_all	TC4	all	PRELID3B	5.283451687120789e-308	0.5583496937500037	0.65	0.267	1.1546455317033772e-303
TC4_vs_all	TC4	all	TGFBR2	7.607762475908521e-308	0.29432683614888466	0.345	0.075	1.662600411485048e-303
TC4_vs_all	TC4	all	GPRC5A	1.2454377798003967e-307	0.7705502322751949	0.817	0.43	2.721779723975787e-303
TC4_vs_all	TC4	all	RBM3	1.461408252050824e-307	0.622659328527605	0.8	0.413	3.193761594031871e-303
TC4_vs_all	TC4	all	KARS	1.5567585028413168e-307	0.3613932510720579	0.493	0.148	3.402140032109414e-303
TC4_vs_all	TC4	all	UQCRH	2.7579588599589453e-306	0.5651054335752527	0.935	0.595	6.02724329255428e-302
TC4_vs_all	TC4	all	GSTO1	4.2118433472886075e-306	0.4256915436963366	0.589	0.21	9.204562451164522e-302
TC4_vs_all	TC4	all	BZW2	4.9364461616704775e-306	0.3577756348170406	0.465	0.133	1.0788109441714663e-301
