cell_type_epi_custom	gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj
Goblet	ARRDC2	0.31717700651718733	-0.01972858122390031	0.101	0.119	1
Goblet	GPBP1	0.3221863379836026	-0.01687258482493187	0.339	0.369	1
Goblet	PEAK1	0.32323659724543957	-0.030862469333287068	0.183	0.203	1
Goblet	ID2	0.32500328859388045	-0.020440911413451168	0.399	0.424	1
Goblet	EHF	0.3273705044675426	-0.017900615800027775	0.404	0.434	1
Goblet	TPM3	0.32810431061486955	-0.018515605572543947	0.44	0.475	1
Goblet	FYTTD1	0.3290368222509288	-0.016392938213601035	0.087	0.103	1
Goblet	CEACAM7	0.33113093991683606	-0.10627704600021803	0.399	0.429	1
Goblet	HINT3	0.3313566420606149	0.026442913005174457	0.108	0.093	1
Goblet	FAM177B	0.3356283952997994	0.03336217237830719	0.365	0.341	1
Goblet	ALAS1	0.33600290995411786	-0.0027587046229815004	0.127	0.148	1
Goblet	ACTB	0.33706249496167273	0.04050837356780512	0.969	0.944	1
Goblet	KDM5B	0.33785849775716276	-0.03026766075993423	0.207	0.226	1
Goblet	MACC1	0.33940808943611195	0.015076975041321328	0.115	0.099	1
Goblet	RAP1A	0.33993873412980763	-0.04806835076076821	0.329	0.345	1
Goblet	NCOA4	0.340994356119928	-0.018487839794843225	0.168	0.189	1
Goblet	MYO18A	0.3419075000177642	0.02223847492683552	0.12	0.104	1
Goblet	HMGN1	0.3421976099847288	-0.0330894398917736	0.231	0.253	1
Goblet	HMGA1	0.3449426549944839	0.02463082056545532	0.195	0.174	1
Goblet	CERS6	0.3458646063258204	-0.03461187175203617	0.248	0.267	1
Goblet	PTGER4	0.3460272386910848	0.004583764014040481	0.397	0.437	1
Goblet	TAP1	0.34627139546890107	-0.01182807963677085	0.298	0.328	1
Goblet	AOC1	0.34656968192076565	-0.04264609144648168	0.7	0.741	1
Goblet	TUFT1	0.3466459212338563	0.019941727641106077	0.142	0.125	1
Goblet	NAPRT	0.34668935717419674	0.024224229950176035	0.276	0.254	1
Goblet	DAAM1	0.34830455394529347	-0.03617847046990624	0.267	0.288	1
Goblet	SULT1B1	0.34962185860793715	0.025408436128015716	0.209	0.189	1
Goblet	B3GNT6	0.35024414840755336	-0.004969259655297931	0.481	0.509	1
Goblet	IRF2BP2	0.3508824968659635	0.05705054313059413	0.221	0.207	1
Goblet	MAP7	0.35155125445785895	-0.02612280910801834	0.368	0.394	1
Goblet	DUSP23	0.3542674993303125	-0.014257307464300373	0.103	0.12	1
Goblet	UGDH	0.3544909703512075	-0.017367042524749715	0.185	0.207	1
Goblet	TRIM2	0.3552268952626189	0.035318164557213455	0.204	0.189	1
Goblet	LGALS9	0.3572997545886621	-0.019006309034317992	0.45	0.481	1
Goblet	SMPD1	0.3575034536767718	0.023837582181472083	0.224	0.202	1
Goblet	IHH	0.35816726900516804	-0.011693381360705024	0.123	0.14	1
Goblet	ZNRD1	0.358424096853276	-0.013713334449709555	0.096	0.112	1
Goblet	ODF2L	0.3586887932759118	0.015910981174210304	0.103	0.089	1
Goblet	PRPF38B	0.3589959136331926	0.05667168349355628	0.279	0.265	1
Goblet	RBM22	0.3594392400897459	-0.01980937087765619	0.142	0.161	1
Goblet	ANXA2	0.3599110295488499	0.06419928913500494	0.587	0.571	1
Goblet	RARRES1	0.36081490174877806	0.060101651523490285	0.291	0.277	1
Goblet	GSTO1	0.36358069647422464	-0.023077563202235363	0.142	0.16	1
Goblet	WNK1	0.3639261152809131	0.01682327031957534	0.173	0.154	1
Goblet	MET	0.3645072637032827	0.01581443318453736	0.108	0.094	1
Goblet	CBX4	0.36464358593370066	0.008396054967068772	0.144	0.126	1
Goblet	INPP4B	0.3650408624074818	0.016648515412886797	0.115	0.1	1
Goblet	SPRED1	0.3659515278873153	-0.018166483284241974	0.197	0.22	1
Goblet	PRRG4	0.3659541399549502	0.011588169053836875	0.127	0.111	1
Goblet	RHBDD2	0.3673331299917007	-0.019092365967178976	0.113	0.13	1
Goblet	SMC1A	0.36775616719458604	-0.007602154180937459	0.151	0.172	1
Goblet	GUCY2C	0.36786518824055225	-0.020474204240514438	0.236	0.258	1
Goblet	WDR33	0.36915753410577834	-0.010734963283640792	0.091	0.107	1
Goblet	EIF3F	0.3694172579614288	-0.018591738174810316	0.108	0.125	1
Goblet	LMNA	0.37074568218453274	0.03621474713134282	0.351	0.334	1
Goblet	RPS6	0.3712968723914451	0.0311814165620925	0.752	0.778	1
Goblet	KLF2	0.3724283143592097	-0.0121151742646608	0.248	0.274	1
Goblet	F3	0.3743803620133039	0.08553747067511547	0.279	0.267	1
Goblet	PTPN12	0.3759178060203452	-0.009874942861728714	0.185	0.207	1
Goblet	EPHA4	0.3772742947702386	-0.018841550816629166	0.115	0.133	1
Goblet	MXD4	0.37738914024870335	-0.01832542177291352	0.276	0.301	1
Goblet	GK	0.3828161239167903	-0.014997856142066335	0.091	0.107	1
Goblet	ASXL2	0.38398588930425864	0.021338976509501242	0.103	0.09	1
Goblet	SAMD9L	0.3920682303552572	0.009376273404834962	0.228	0.207	1
Goblet	ZBTB1	0.3933565230562375	-0.012160011483146577	0.118	0.135	1
Goblet	CRYBG1	0.39508155692806984	0.008683122573460822	0.113	0.098	1
Goblet	IFIH1	0.39721779451251243	-0.023781617493077584	0.139	0.157	1
Goblet	SPTLC2	0.39921884212697595	0.016181483972933897	0.204	0.185	1
Goblet	RICTOR	0.39935737533188653	-0.02746910296493721	0.139	0.156	1
Goblet	GPT	0.3996765479785631	0.016158620985402272	0.139	0.123	1
Goblet	SEC61B	0.4019929567701666	0.0183201799852023	0.363	0.34	1
Goblet	MCF2L	0.40229861297142705	0.03531585513905977	0.505	0.475	1
Goblet	PPIL4	0.4027079041456492	-0.015332563006550087	0.142	0.159	1
Goblet	HES1	0.4065349705389955	-0.03286047199596004	0.276	0.293	1
Goblet	ESRP1	0.410160852387018	0.016368418531540474	0.454	0.426	1
Goblet	FAM111A	0.4123215049678225	-0.0035172113451453213	0.236	0.259	1
Goblet	LRP1	0.4137295712546764	0.018486637243674706	0.113	0.099	1
Goblet	PGRMC1	0.41593109693413866	0.030584745689776094	0.243	0.225	1
Goblet	LDHA	0.4161669026743649	0.060199797786036735	0.37	0.358	1
Goblet	EPB41	0.4190628360473007	0.015440397744384576	0.137	0.122	1
Goblet	RFC1	0.4217403025323477	-0.021672409041153223	0.161	0.177	1
Goblet	TET2	0.42302518165203196	-0.01659023165968551	0.149	0.166	1
Goblet	HES4	0.423838555811196	0.05142587040545979	0.13	0.118	1
Goblet	SESN1	0.42399939351871546	-0.004791576009899337	0.106	0.121	1
Goblet	CCL28	0.4258499214457643	0.012219663105744016	0.231	0.21	1
Goblet	CCDC107	0.4270944559891296	-0.028016399980922868	0.293	0.31	1
Goblet	PPP1R2	0.43053812418833604	-0.014683540667965372	0.137	0.153	1
Goblet	FGFBP1	0.43336374219561974	0.01819737935187589	0.103	0.091	1
Goblet	GNA13	0.4335222830568992	-0.02262943413356623	0.113	0.126	1
Goblet	PIK3IP1	0.4341882604782645	-0.01588961387230517	0.089	0.102	1
Goblet	SATB1	0.4357353718561714	0.027876073750830538	0.125	0.112	1
Goblet	ACVRL1	0.44092432257602765	0.04007220659617605	0.281	0.266	1
Goblet	TRIM38	0.4431696383654303	-0.021853601286620783	0.291	0.311	1
Goblet	TMPRSS4	0.4438088421131668	0.01617963211079393	0.358	0.332	1
Goblet	FRMD4B	0.4438534023691487	0.011436595319990112	0.175	0.159	1
Goblet	ISG20L2	0.4468816855391305	-0.01754788957540883	0.091	0.104	1
Goblet	AKIRIN1	0.4482210803674429	0.023950594704249262	0.209	0.194	1
Goblet	CIRBP	0.4507174050285932	0.028934928521956615	0.2	0.186	1
Goblet	HBP1	0.45143082587871924	0.02291458669542301	0.202	0.188	1
Goblet	METAP2	0.4555142193900407	0.02040227597485539	0.175	0.161	1
Goblet	HMGB2	0.4587590546288657	0.03691812733732794	0.125	0.114	1
Goblet	MUC4	0.46093200174076715	0.0712302723261069	0.757	0.772	1
Goblet	CSRNP1	0.4614397139185796	0.01133730446564131	0.103	0.091	1
Goblet	ACTG1	0.46151738963776323	0.02995816577410282	0.95	0.933	1
Goblet	SDCBP	0.46335359452644004	0.04870883935276582	0.351	0.343	1
Goblet	ADM	0.46406914455511306	0.013829523614273365	0.416	0.396	1
Goblet	CRYBG3	0.46756895504613166	0.01088409678128538	0.125	0.112	1
Goblet	YES1	0.4714144294125588	0.020472909407124734	0.168	0.155	1
Goblet	RPL22L1	0.4734883635124296	0.0439018478876628	0.139	0.129	1
Goblet	HECA	0.4757093624164043	-0.019925822954661193	0.151	0.165	1
Goblet	HIPK1	0.4771137036606019	0.020919404519216478	0.166	0.153	1
Goblet	BZW1	0.4774026803049506	0.025867615693906165	0.255	0.24	1
Goblet	LGMN	0.4779346287751331	9.610764795505156e-4	0.094	0.107	1
Goblet	BTF3	0.4792357333168782	0.01978749330769536	0.5	0.473	1
Goblet	ATP8B1	0.480508801373553	0.018715861489834396	0.553	0.537	1
Goblet	LTK	0.48109450188074443	-0.013768616665435121	0.103	0.116	1
Goblet	IGSF9	0.4823897968800012	-0.01596798562089738	0.151	0.166	1
Goblet	HERPUD1	0.4826163933802034	0.046214337404419936	0.49	0.488	1
Goblet	ACTR3	0.4831602019085616	0.04144345476288536	0.445	0.436	1
Goblet	RPL23A	0.4864814069072069	0.0713223943571557	0.594	0.603	1
Goblet	FUCA1	0.4930050100650241	-0.015910245233212494	0.351	0.369	1
Goblet	MGST2	0.4961931280660714	0.006588100973368705	0.166	0.151	1
Goblet	UQCRH	0.4968467459294743	-0.027535268350067754	0.353	0.37	1
Goblet	SEC11C	0.49810134666365097	0.041423940092731454	0.166	0.157	1
Goblet	LNPEP	0.4984757888053953	0.007609635270540593	0.166	0.152	1
Goblet	INAFM1	0.4992754081034998	-0.015532817841312066	0.106	0.117	1
Goblet	NUFIP2	0.4997405641046559	0.03920464241186128	0.257	0.244	1
Goblet	DYNLL1	0.4999649753385513	0.022807169540799865	0.726	0.693	1
Goblet	MOB1A	0.5001734066948967	0.03242930921944143	0.24	0.228	1
Goblet	HHLA2	0.501041105349354	-0.010612907193167709	0.192	0.209	1
Goblet	SIDT1	0.5014955712802251	0.035495539568764334	0.228	0.218	1
Goblet	SMC5	0.5017115618957015	-0.01755963631568852	0.25	0.267	1
Goblet	LPP	0.5023854701353654	-0.023695508513677688	0.382	0.403	1
Goblet	PLXNA3	0.5026030995066773	0.002751587253338794	0.257	0.279	1
Goblet	ICA1	0.5030198916004704	0.0040269961013853495	0.291	0.317	1
Goblet	MYO10	0.5039330458633824	0.028390520357943122	0.231	0.218	1
Goblet	JCHAIN	0.5096797111299085	0.6078334605085436	0.279	0.302	1
Goblet	ENO1	0.5109511852861912	0.039331087752519034	0.32	0.308	1
Goblet	SFN	0.5145266955232022	0.01884150175739885	0.32	0.303	1
Goblet	USP8	0.5177428258934149	-0.033390201043919654	0.284	0.295	1
Goblet	TFCP2L1	0.5189506915470272	0.0066629198661849465	0.279	0.301	1
Goblet	APOL6	0.5193953890714728	0.01574877663392993	0.495	0.468	1
Goblet	ARHGEF38	0.5252465702576512	-0.004831244224953762	0.125	0.138	1
Goblet	GOLM1	0.5287633828235816	0.09796208682128649	0.531	0.543	1
Goblet	WTAP	0.5305885489377805	0.02230273608420097	0.163	0.152	1
Goblet	MB	0.5327969320632374	0.01761605957785689	0.216	0.201	1
Goblet	SLC27A2	0.5328431606943155	-0.018342922035417986	0.123	0.133	1
Goblet	TRIM25	0.5343586412625317	-0.012832245652785346	0.231	0.248	1
Goblet	RSRP1	0.5348796947704808	-0.013654349289375839	0.214	0.228	1
Goblet	RBL2	0.5349240803977104	-0.007387212911920654	0.166	0.181	1
Goblet	EIF4A3	0.5397268209141206	-0.012866925127741485	0.123	0.134	1
Goblet	TMEM106B	0.5401482538623621	-0.021808031781725523	0.159	0.171	1
Goblet	RABEP1	0.5440223015713432	0.010112997333265358	0.113	0.102	1
Goblet	BAG3	0.5461324603371656	0.0412891218665222	0.151	0.143	1
Goblet	AGO4	0.5467322405361398	-0.021368399918538214	0.111	0.12	1
Goblet	MIA3	0.5485341885883911	-0.004980069810357701	0.531	0.547	1
Goblet	H2AFV	0.551461921904713	-0.0017835679120524195	0.111	0.122	1
Goblet	AL390719.2	0.5525414252787568	-0.009930915853738342	0.207	0.223	1
Goblet	KCNK6	0.5564194009638271	0.051374631213282784	0.558	0.555	1
Goblet	TSC22D2	0.5576198773604375	-9.133383147998109e-4	0.226	0.21	1
Goblet	CCNT1	0.561547087812038	0.009068386243046817	0.144	0.133	1
Goblet	SLC7A11	0.5621622606985757	0.03193787201554901	0.149	0.163	1
Goblet	HSPE1	0.5632189847788631	0.016919399185870376	0.151	0.141	1
Goblet	JMJD1C	0.5639503559656294	-0.004848785195301297	0.346	0.369	1
Goblet	MAT2A	0.5669446818665567	0.015262861190410176	0.161	0.15	1
Goblet	UAP1	0.5696051839142826	0.009800025146754932	0.317	0.339	1
Goblet	C1orf116	0.5710997489577745	0.020212131781603	0.149	0.138	1
Goblet	MINDY2	0.5736788400685537	-0.004331018102214673	0.142	0.155	1
Goblet	GNAI2	0.5744208072728804	5.319840035396817e-4	0.091	0.102	1
Goblet	PRDX5	0.5748161183863374	0.021660954322174797	0.423	0.398	1
Goblet	CNOT6L	0.5751584340352218	-0.005012779992472849	0.127	0.138	1
Goblet	STK17B	0.5755153705174032	0.0066019563696362304	0.111	0.122	1
Goblet	AMD1	0.5775925198428378	0.055113047103663215	0.255	0.25	1
Goblet	MAP3K2	0.5777657926695114	-0.03681628785447938	0.329	0.336	1
Goblet	RTN4	0.5816757096894368	-0.009571496020342685	0.476	0.492	1
Goblet	BTG1	0.5839560630814274	0.04044706545706345	0.531	0.542	1
Goblet	BMPR2	0.5915264114336714	-0.020366746161272986	0.178	0.188	1
Goblet	CXXC5	0.5919957779494678	-0.008778572818008507	0.106	0.116	1
Goblet	IVNS1ABP	0.5974843818262107	0.0110877452974798	0.476	0.506	1
Goblet	PLEC	0.5980623658222031	-0.015425663635222131	0.421	0.427	1
Goblet	BTG2	0.5981834314339339	0.011510352096427479	0.502	0.514	1
Goblet	NCOA3	0.6026167860843722	-0.008840834514768192	0.106	0.115	1
Goblet	FBXW7	0.604275879767883	0.0063363220040580925	0.144	0.134	1
Goblet	PABPC4	0.607695744190365	0.005238504327329613	0.137	0.15	1
Goblet	ARRDC4	0.6081935032553274	-0.026605753353103972	0.127	0.136	1
Goblet	COMMD6	0.6100396042762655	0.0104088211729077	0.25	0.233	1
Goblet	EFNA1	0.6103353611202763	0.10214040137697578	0.353	0.36	1
Goblet	RAB27B	0.6111793487652848	0.018264736746194082	0.115	0.107	1
Goblet	TINAGL1	0.6146124930130998	0.006044971516822734	0.132	0.144	1
Goblet	FKBP2	0.6160444733101726	-0.035804894723079905	0.483	0.488	1
Goblet	TAGLN	0.6174054001743426	0.002399482152400184	0.151	0.141	1
Goblet	RIT1	0.6179897623661114	-3.367822360494238e-4	0.094	0.103	1
Goblet	CNN2	0.6183360655141998	0.022831145583938978	0.142	0.134	1
Goblet	ABR	0.6189425567172302	0.012472866740048494	0.168	0.158	1
Goblet	TNFAIP3	0.6276303976807243	0.09581361453896187	0.178	0.174	1
Goblet	GABARAPL1	0.6358041565470461	1.4174009614820182e-4	0.142	0.153	1
Goblet	CST3	0.6363138853204389	0.0334914173999481	0.276	0.271	1
Goblet	LAMP1	0.6366383404871031	-0.006637102751520851	0.438	0.46	1
Goblet	RAB21	0.6393456852407527	0.001354081004160762	0.195	0.182	1
Goblet	FA2H	0.6434323644175217	-0.006362139906379849	0.19	0.202	1
Goblet	ITGB5	0.6436510480608962	-0.008795098465814125	0.094	0.102	1
Goblet	FOSL2	0.6462403282253995	0.021163783797070013	0.245	0.238	1
Goblet	ITGB6	0.6486418792218367	0.0071530467274716625	0.132	0.143	1
Goblet	LAPTM4A	0.6486807646489455	0.023168462049448058	0.346	0.34	1
Goblet	PCM1	0.6487096493719045	0.002300405102220321	0.204	0.193	1
Goblet	KRAS	0.6521520133822452	-0.006654159638206425	0.37	0.388	1
Goblet	CFAP44	0.6540140179988467	0.030383793306578755	0.154	0.148	1
Goblet	ATP1B1	0.6590988023404687	0.022131783602517108	0.502	0.525	1
Goblet	MIR200CHG	0.6637415380854459	-0.01735750404413422	0.13	0.137	1
Goblet	PRKACB	0.6643396149005806	-0.019511044258283955	0.219	0.226	1
Goblet	TSC22D1	0.6644558215042424	0.006275526543043086	0.505	0.533	1
Goblet	RPS10	0.6647789770460617	0.04219032003821771	0.291	0.289	1
Goblet	RHPN2	0.6697586437192942	-0.0020284623688153758	0.161	0.17	1
Goblet	IQGAP2	0.6711246544267238	0.00860442579211862	0.286	0.277	1
Goblet	CARD19	0.6711853160166158	-0.016013042505221564	0.144	0.151	1
Goblet	KLF5	0.6800529212535533	0.06483473555150376	0.495	0.504	1
Goblet	GGT6	0.6817106646996861	0.03407205178391065	0.361	0.352	1
Goblet	SPCS3	0.6818404004400244	0.01758790091642065	0.25	0.242	1
Goblet	NABP1	0.6821262887618916	0.0023648669437103254	0.149	0.159	1
Goblet	SPTAN1	0.6855006005432204	0.006892611799672543	0.267	0.257	1
Goblet	H2AFY	0.6858510144225116	-0.037321110091466325	0.447	0.444	1
Goblet	PLXNB1	0.6913973771183092	0.013907592661293683	0.132	0.125	1
Goblet	HERPUD2	0.6916219972286914	-0.007742937711272491	0.113	0.12	1
Goblet	MYLIP	0.6986861697864298	-0.012088992959118527	0.12	0.127	1
Goblet	CCDC6	0.7014536434888868	0.017768194795931752	0.132	0.127	1
Goblet	PCF11	0.7026641962370939	0.023689327557106704	0.204	0.2	1
Goblet	CMTM6	0.7048429820714388	-0.019374552517086308	0.382	0.393	1
Goblet	DHX36	0.7063001948292142	0.011189332447390093	0.163	0.177	1
Goblet	TEP1	0.707202503216728	5.651152785743629e-4	0.173	0.184	1
Goblet	HNRNPA1	0.7080331797583093	0.03379230802736559	0.115	0.112	1
Goblet	CASP6	0.7100888472088005	0.003719113658009268	0.12	0.113	1
Goblet	POLR3GL	0.7112372463955612	-5.177449582225713e-4	0.113	0.12	1
Goblet	PPIB	0.7146480626663981	0.012379046774806834	0.353	0.344	1
Goblet	LGALS8	0.715552135355336	0.0022277010947433784	0.111	0.117	1
Goblet	ANKRD18A	0.7157944795315387	-0.011150159469800497	0.118	0.125	1
Goblet	NET1	0.7163881314559237	-7.324040267825405e-4	0.416	0.43	1
Goblet	IL13RA1	0.717713322144131	0.04709214679957241	0.341	0.34	1
Goblet	EGR1	0.726169353798654	0.0023179287908403623	0.447	0.455	1
Goblet	DDX24	0.7264137629068054	0.010685626371545312	0.101	0.096	1
Goblet	DENND2D	0.7266998856299631	0.019367138443621368	0.137	0.133	1
Goblet	UQCRC1	0.7274837888486897	0.02537194632539108	0.445	0.475	1
Goblet	TSPAN8	0.728069974301368	0.0022168560840447604	0.796	0.8	1
Goblet	ATP10B	0.7305878409479777	-0.010069101175722683	0.252	0.262	1
Goblet	SRSF7	0.7317174616967773	0.013539858686410555	0.24	0.233	1
Goblet	TNFAIP8	0.7341746526593831	0.018693121638500815	0.139	0.133	1
Goblet	HBEGF	0.7348183746916481	0.051893945561343024	0.207	0.205	1
Goblet	SERP1	0.7376535589923501	0.012887585491279885	0.483	0.476	1
Goblet	TRAM2	0.7388133840286264	0.0363367640426597	0.175	0.173	1
Goblet	AGR2	0.7407299053705665	0.2614810930828817	0.87	0.876	1
Goblet	SOAT1	0.741371194638325	-0.00966772106497979	0.163	0.17	1
Goblet	YWHAB	0.7416142211529198	0.019365883586540233	0.647	0.644	1
Goblet	ELOB	0.7417113511262188	-0.01414169170620605	0.7	0.715	1
Goblet	MYO1E	0.7457527290070693	7.755649309246215e-4	0.228	0.24	1
Goblet	RFK	0.7537708234818579	-0.007492059231507642	0.296	0.283	1
Goblet	SRD5A3	0.7557694426803481	-0.008143690513368496	0.149	0.156	1
Goblet	HIST1H2BH	0.7562385892094496	0.005881135605000309	0.123	0.13	1
Goblet	MTPN	0.7576422366721226	-0.013223558512405892	0.214	0.218	1
Goblet	CHP1	0.7581814564000031	-0.009653124762222909	0.382	0.399	1
Goblet	EDEM1	0.7657642892641738	0.009389351961184067	0.245	0.24	1
Goblet	MRPL18	0.7671586404990436	-0.009153572658504222	0.142	0.147	1
Goblet	KDM6B	0.7685068139397262	0.027191432055683945	0.156	0.152	1
Goblet	ACY3	0.7701234966808612	0.011134104192600969	0.137	0.144	1
Goblet	RAB25	0.7706290258077677	-0.030952081994926772	0.315	0.312	1
Goblet	FUOM	0.7717441804626342	-0.011783452860059829	0.101	0.105	1
Goblet	MYOF	0.7750841817748548	0.012005448200191393	0.308	0.321	1
Goblet	MCTP2	0.7761169975928388	0.021545317567436578	0.202	0.2	1
Goblet	SLFN5	0.7787434705730762	-0.01757572786279936	0.111	0.104	1
Goblet	GFPT1	0.7823690642790941	0.047042817876663645	0.606	0.625	1
Goblet	CEP126	0.7850829637740455	-0.025844064183276227	0.185	0.189	1
Goblet	AC005833.1	0.7903874950392153	0.0035120982711560195	0.101	0.106	1
Goblet	RASAL2	0.7905301530455592	0.009379646945146314	0.166	0.161	1
Goblet	S100P	0.7908538100393125	-0.060491702734113195	0.752	0.733	1
Goblet	CEACAM6	0.7926099416359913	0.21759039349160525	0.697	0.736	1
Goblet	FKBP5	0.7934141067075813	-0.005230893768370604	0.132	0.125	1
Goblet	DNAJA1	0.7938715178341539	0.016506819730047972	0.44	0.437	1
Goblet	GRINA	0.7977194129200179	0.009027348192163165	0.115	0.112	1
Goblet	MFSD4A	0.7990912654246319	5.239854333261018e-5	0.377	0.372	1
Goblet	NUPR1	0.8007551262802222	-0.20759608939298446	0.442	0.441	1
Goblet	AP1B1	0.8008951054909245	-0.01020516194674495	0.125	0.129	1
Goblet	MORC3	0.8036329953551353	-0.0024812677114222637	0.171	0.164	1
Goblet	RPS25	0.8047151018075861	0.0351678318810863	0.233	0.234	1
Goblet	RSL24D1	0.8074913326560932	0.0017827692127180828	0.142	0.137	1
Goblet	CLRN3	0.8078053399672778	-2.3683587384726312e-4	0.293	0.299	1
Goblet	NR2F2	0.8080606667285428	0.025261516452246557	0.185	0.183	1
Goblet	ANO7	0.8081843772863372	0.003178723515447457	0.346	0.338	1
Goblet	SPTY2D1	0.808595739705324	0.02688476148934213	0.161	0.16	1
Goblet	YME1L1	0.8130595836580745	0.02059705099640946	0.344	0.34	1
Goblet	KMT2C	0.8190768550077281	0.016216290027798563	0.459	0.467	1
Goblet	NRARP	0.8203178170565908	-0.015403287900156687	0.149	0.153	1
Goblet	PARP14	0.8216894613168099	-0.017615309093384768	0.356	0.365	1
Goblet	TOB1	0.8223033693465526	4.457453679140855e-4	0.471	0.482	1
Goblet	GK5	0.8233228728566129	0.012353154114914944	0.262	0.256	1
Goblet	EPS8L1	0.824381583544247	0.005998870509507648	0.312	0.322	1
Goblet	APLP2	0.8290927441600995	0.009857380110406266	0.606	0.642	1
Goblet	TPBG	0.8298121537662669	-8.124977364656616e-4	0.178	0.171	1
Goblet	SYPL1	0.8303408323280271	0.00947176614745919	0.108	0.105	1
Goblet	GPCPD1	0.831302532673908	7.610964768841877e-4	0.166	0.171	1
Goblet	UBE2L6	0.8314627520664616	0.01203916165270505	0.106	0.102	1
Goblet	SMPD3	0.8322715534349281	0.009200052024103289	0.284	0.298	1
Goblet	MAN2B2	0.8328482998195132	-0.002019551658587221	0.111	0.115	1
Goblet	FOSB	0.8398857208305042	0.04919684889794662	0.505	0.501	1
Goblet	FUT6	0.8410167969115414	0.030257010048285682	0.322	0.325	1
Goblet	GPAT3	0.8445761502867398	3.3234335604095944e-4	0.127	0.132	1
Goblet	CAPG	0.8478258572593818	-0.012795853942812796	0.216	0.218	1
Goblet	IFI27L2	0.8495296551084601	-9.78788338276082e-4	0.2	0.194	1
Goblet	FRYL	0.8506969838087153	0.024803265442310152	0.673	0.716	1
Goblet	PTMS	0.8539781630596714	-0.012717400242783977	0.166	0.16	1
Goblet	TSPO	0.8561110249418415	-0.003555026349071122	0.635	0.607	1
Goblet	CDKN1B	0.8561643430253342	0.011918324359972407	0.099	0.103	1
Goblet	P4HA2	0.8574317439674701	0.002152261849703574	0.171	0.167	1
Goblet	IFIT3	0.8587692665122586	0.002552799855805171	0.113	0.116	1
Goblet	HSPG2	0.8591373273786977	0.0033193153256966534	0.111	0.107	1
Goblet	FNDC3B	0.8599065783908124	0.0271004646825857	0.238	0.239	1
Goblet	PPP1R12A	0.8619039217273603	0.010806683086764246	0.305	0.303	1
