cell_type_str	gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj
MyoFBs 2	TPM2	1.0759435935664998e-27	1.198721005474072	1	0.678	2.34265198627234e-23
MyoFBs 2	CHRDL2	4.263463281145957e-111	1.0203814854361608	0.539	0.028	9.282838602039093e-107
MyoFBs 2	ACTN1	9.121793326324625e-32	0.970576552615706	0.961	0.607	1.9860880609406606e-27
MyoFBs 2	SELENOM	1.0572052729937616e-30	0.9663807354375986	0.987	0.824	2.3018530408893174e-26
MyoFBs 2	ACTB	2.330162465614215e-26	0.9611706454662867	1	0.989	5.07346273638183e-22
MyoFBs 2	KCNMB1	1.5992174338542105e-89	0.9471819160701146	0.789	0.093	3.4819761187307726e-85
MyoFBs 2	HSPA1B	4.498705479415277e-12	0.9451880207316459	0.868	0.686	9.795031440330884e-8
MyoFBs 2	PDLIM3	4.3925619927721155e-31	0.9429497453033447	0.789	0.282	9.563925226862727e-27
MyoFBs 2	LMOD1	2.2875478607884743e-38	0.939110968996179	0.855	0.249	4.9806779572947455e-34
MyoFBs 2	LPP	3.386424487881774e-24	0.9079689899236094	0.961	0.699	7.373262037464987e-20
MyoFBs 2	PDLIM4	2.3719039949692234e-29	0.8788675326382132	0.803	0.327	5.16434656824649e-25
MyoFBs 2	DSTN	2.6435676799565694e-24	0.8531684735833731	1	0.883	5.755839909569438e-20
MyoFBs 2	HAND1	6.25578402339534e-265	0.8160780763912745	0.434	0.001	1.3620718554138672e-260
MyoFBs 2	CRYAB	1.5901001732848306e-30	0.806547659016057	0.895	0.357	3.4621251072930615e-26
MyoFBs 2	GBP2	4.186739171068186e-21	0.7953815289929606	0.763	0.371	9.115787197166762e-17
MyoFBs 2	FTH1	2.0336607128506923e-18	0.7647159738918072	0.974	0.849	4.4278894700898123e-14
MyoFBs 2	TNC	5.450791943961458e-24	0.7324940553100363	0.684	0.208	1.1868009299587282e-19
MyoFBs 2	PPP1R12B	3.4044658345568884e-27	0.7315622694445316	0.776	0.266	7.412543461580713e-23
MyoFBs 2	SVIL	2.8798759764887124e-23	0.7186043021714716	0.816	0.384	6.270353963608874e-19
MyoFBs 2	SORBS1	4.56855442274782e-47	0.7088151242939134	0.724	0.141	9.947113544648829e-43
MyoFBs 2	PHLDA3	2.8968641372135164e-19	0.70577278985841	0.789	0.395	6.3073422859549895e-15
MyoFBs 2	MAB21L2	1.8961775882160987e-38	0.7018628792831385	0.724	0.174	4.128547462822911e-34
MyoFBs 2	FLNA	7.663877948359892e-18	0.6967000349192158	0.947	0.642	1.6686561456963994e-13
MyoFBs 2	PDLIM7	3.792720620700565e-27	0.688887772231551	0.882	0.39	8.25789060745134e-23
MyoFBs 2	GAS1	1.5645727851683394e-23	0.6843291113617709	0.592	0.163	3.4065443251470255e-19
MyoFBs 2	TPM1	1.053979201158695e-15	0.6774833290017668	0.987	0.695	2.2948289146828268e-11
MyoFBs 2	HSPB1	9.217668475021021e-12	0.6705456285912297	0.921	0.782	2.0069629570663268e-7
MyoFBs 2	HSPA1A	7.113622305842234e-9	0.669270292294184	0.947	0.847	1.5488489846510295e-4
MyoFBs 2	ID3	0.0020074230714904125	0.6622540461395439	0.75	0.72	1
MyoFBs 2	PRUNE2	1.0286948763876587e-124	0.6532828888721778	0.579	0.028	2.2397773543588493e-120
MyoFBs 2	ID2	5.779625785086391e-9	0.6430756320862019	0.789	0.522	1.2583979221868598e-4
MyoFBs 2	SMTN	1.5731028765172564e-16	0.6183912758079808	0.645	0.267	3.4251168930410225e-12
MyoFBs 2	GREM1	6.913808144682285e-12	0.6029563782835531	0.513	0.193	1.505343447341674e-7
MyoFBs 2	SYNM	1.1535198111616872e-35	0.5989429397601925	0.645	0.137	2.5115586848423414e-31
MyoFBs 2	TGFB1I1	8.323574532921003e-17	0.5951861849309826	0.842	0.491	1.81229188305289e-12
MyoFBs 2	FHL2	9.612681733832748e-23	0.5868472112256911	0.816	0.304	2.0929691939074043e-18
MyoFBs 2	TXNIP	6.51367526925694e-11	0.5863661297358345	0.961	0.842	1.4182225163753135e-6
MyoFBs 2	LTBP1	5.3947205732661725e-17	0.5836283759744069	0.776	0.349	1.1745925104172438e-12
MyoFBs 2	LRIG1	1.0828255958949826e-28	0.5772908875956	0.632	0.169	2.3576361699421457e-24
MyoFBs 2	PERP	4.838764039315595e-15	0.576695362882731	0.526	0.201	1.0535440942801845e-10
MyoFBs 2	CARMN	7.6163122339192e-23	0.5685325771180085	0.618	0.181	1.6582996626912273e-18
MyoFBs 2	RGS2	1.3855685911176023e-17	0.5656820925881697	0.671	0.25	3.0167984934403557e-13
MyoFBs 2	SOX4	0.006610796867733461	0.5645133095830996	0.737	0.62	1
MyoFBs 2	RPS25	1.3456364814819647e-16	0.5526856615517279	0.947	0.724	2.929854311130682e-12
MyoFBs 2	TSPAN2	3.335188740436367e-33	0.5495656006239918	0.645	0.149	7.261706444552102e-29
MyoFBs 2	SPOCK1	4.9426755261216056e-30	0.5470132593861748	0.579	0.129	1.0761687423024572e-25
MyoFBs 2	PFN1	5.283273542413785e-14	0.5467293922580014	0.961	0.797	1.1503271483897534e-9
MyoFBs 2	SLC25A4	2.1300955022039985e-23	0.5441058356296509	0.605	0.18	4.637856936948766e-19
MyoFBs 2	PLEKHO1	2.1079098319524843e-29	0.5433350508733558	0.658	0.186	4.589552077110144e-25
MyoFBs 2	FAM83D	3.826961856601836e-60	0.5424721787062193	0.329	0.02	8.332444050379178e-56
MyoFBs 2	LEFTY2	2.0937614952588968e-83	0.5324468431652232	0.289	0.009	4.558746903627196e-79
MyoFBs 2	WFDC2	2.5184056609843825e-58	0.5308562077852996	0.421	0.035	5.483324645661296e-54
MyoFBs 2	CKB	3.4395154595716835e-7	0.5271529338940361	0.487	0.248	0.007488857010125426
MyoFBs 2	GLUL	8.285639690019357e-8	0.5108688214129038	0.763	0.538	0.0018040323297079147
MyoFBs 2	RPL39	1.064923819726377e-9	0.49179140953628153	0.803	0.616	2.318658632690241e-5
MyoFBs 2	KCNMA1	1.548520560861094e-65	0.4905945766881248	0.487	0.042	3.37159381716286e-61
MyoFBs 2	PGM5	4.787722663829686e-27	0.469012421746584	0.618	0.153	1.0424308555956376e-22
MyoFBs 2	ITGA5	2.9771802956001223e-12	0.4681760899774285	0.605	0.268	6.482214657610146e-8
MyoFBs 2	ATP1B1	2.3936953612917587e-21	0.46728037852193177	0.566	0.158	5.211792910140546e-17
MyoFBs 2	HSPB7	5.242968291834584e-39	0.4571214680543926	0.395	0.048	1.141551486181144e-34
MyoFBs 2	PALLD	4.265799458049775e-11	0.45039397917123125	0.882	0.552	9.287925160011774e-7
MyoFBs 2	SQSTM1	1.0282475899279004e-11	0.4494575975320424	0.855	0.627	2.2388034775500176e-7
MyoFBs 2	BTF3	5.453615243506629e-14	0.445197251543084	0.961	0.868	1.1874156469686983e-9
MyoFBs 2	PLN	7.798987160792807e-36	0.44293708850503455	0.737	0.152	1.6980734745194178e-31
MyoFBs 2	RSPO3	8.069460429831634e-20	0.43909279085344743	0.487	0.126	1.7569636193872416e-15
MyoFBs 2	TNS1	5.959264211367717e-11	0.4378814036671501	0.789	0.449	1.297510596741093e-6
MyoFBs 2	ALDH1B1	1.9557983887466044e-37	0.4349405840469284	0.487	0.076	4.258359831817982e-33
MyoFBs 2	RARRES3	1.37108894514758e-11	0.43458869456551574	0.724	0.367	2.985271960269826e-7
MyoFBs 2	HSD17B6	6.247687918980893e-47	0.43438473932552213	0.408	0.042	1.3603090905997098e-42
MyoFBs 2	KANK2	1.839918366104404e-10	0.4285099708001292	0.803	0.534	4.006054258519119e-6
MyoFBs 2	RPL5	2.8331581665012108e-11	0.42786354776418856	0.987	0.953	6.168635275923087e-7
MyoFBs 2	NEXN	1.6898878116648635e-10	0.4260137954027883	0.776	0.427	3.6793927323379075e-6
MyoFBs 2	PCP4	3.814949148916895e-75	0.4160471547742246	0.171	0.002	8.306288781936756e-71
MyoFBs 2	RBM38	1.8666756360292954e-51	0.4077567650890595	0.447	0.046	4.064312862326585e-47
MyoFBs 2	CFL2	3.5980844368408385e-12	0.40528746758379447	0.579	0.259	7.834109244333558e-8
MyoFBs 2	TCEAL2	1.9953559447552433e-89	0.4025653192958095	0.368	0.015	4.344488498515591e-85
MyoFBs 2	LBR	5.491435610289024e-17	0.4004173704112695	0.632	0.231	1.1956502754282292e-12
MyoFBs 2	GEM	9.8868543574714e-11	0.4004012500025631	0.724	0.364	2.1526647992522477e-6
MyoFBs 2	PSD	1.0894570318837102e-31	0.39845988615454975	0.329	0.041	2.3720747955204022e-27
MyoFBs 2	TPM4	9.905603299331105e-6	0.39666719094354885	0.908	0.745	0.21567470063633615
MyoFBs 2	VCL	7.3683435298115095e-9	0.39634631694113975	0.789	0.537	1.60430943674586e-4
MyoFBs 2	CITED4	8.925905308652585e-20	0.3892758348776377	0.382	0.083	1.9434373628529273e-15
MyoFBs 2	NUPR1	5.815272196431772e-8	0.3825021259044572	0.882	0.604	0.0012661592153290896
MyoFBs 2	SYNPO2	1.5406496681859576e-18	0.37948038805193185	0.579	0.177	3.354456522541285e-14
MyoFBs 2	IFITM3	6.317914236542568e-7	0.37493824901781325	0.987	0.961	0.013755994667224132
MyoFBs 2	HOPX	4.02042797941241e-13	0.36882860863937983	0.487	0.162	8.75367783957464e-9
MyoFBs 2	MRPS6	3.170563886214439e-12	0.3675011445068227	0.592	0.255	6.903268749454699e-8
MyoFBs 2	ACTG1	1.8147929102964788e-8	0.35968400889302643	0.987	0.972	3.951348603588523e-4
MyoFBs 2	FGF7	5.996602397673851e-9	0.35435385519016327	0.579	0.272	1.3056402400455277e-4
MyoFBs 2	BAG2	1.627075528305582e-20	0.3483487439814955	0.579	0.167	3.542631547779744e-16
MyoFBs 2	CDC42EP3	1.3298251414802597e-13	0.3479271588150489	0.592	0.22	2.8954282805449693e-9
MyoFBs 2	FNBP1	7.414258364671446e-13	0.34635729977992885	0.526	0.204	1.614306473739914e-8
MyoFBs 2	YBX3	1.313294802982219e-6	0.3455879532269257	0.908	0.809	0.028594367745331854
MyoFBs 2	RTN4	3.4973708371837854e-8	0.3452973769758574	0.895	0.761	7.614825523800256e-4
MyoFBs 2	RPL37	1.5406779514840563e-10	0.3343151926855157	1	0.989	3.3545181037662357e-6
MyoFBs 2	TSC22D1	1.6009851136367795e-4	0.33301949686034127	0.829	0.734	1
MyoFBs 2	RBPMS2	6.037865346410137e-23	0.332352967792404	0.487	0.111	1.3146244218738792e-18
MyoFBs 2	SMAD9	1.593550685950311e-11	0.33114820419735175	0.447	0.166	3.469637908519612e-7
MyoFBs 2	SERTAD4-AS1	8.52277233031527e-10	0.3309613805983189	0.408	0.155	1.855663219479544e-5
MyoFBs 2	PRELP	2.9912938249416173e-10	0.3232697166252718	0.539	0.222	6.5129440450453835e-6
MyoFBs 2	LAYN	5.076720185972172e-13	0.3196394368431189	0.487	0.172	1.105354286091721e-8
MyoFBs 2	SDC4	4.0038389965585934e-9	0.319081191340168	0.382	0.147	8.717558647207025e-5
MyoFBs 2	RPL14	1.7912376520604544e-10	0.31850101550100485	1	0.969	3.900061739831228e-6
MyoFBs 2	REXO2	3.116790358452386e-8	0.3151391250272403	0.776	0.515	6.78618764745838e-4
MyoFBs 2	GREM2	3.723572438868008e-16	0.3146951308483793	0.237	0.04	8.107334271147314e-12
MyoFBs 2	ID4	3.584488377306009e-6	0.31261158817265966	0.632	0.37	0.07804506543908374
MyoFBs 2	CCDC71L	4.721629784291347e-7	0.3112935255785563	0.553	0.299	0.01028040452933755
MyoFBs 2	CHRDL1	1.2554615038518083e-16	0.30822575474066316	0.382	0.091	2.733516332336542e-12
MyoFBs 2	HSPA6	0.06422134017640206	0.307917318083168	0.145	0.085	1
MyoFBs 2	NFIC	7.041052588641282e-6	0.30744623881366384	0.842	0.754	0.15330483801248662
MyoFBs 2	NAV2	1.0192321308818894e-17	0.30479614087380585	0.382	0.09	2.219174118569138e-13
MyoFBs 2	ENO1	1.4244190166405392e-8	0.30432915076476785	0.882	0.637	3.101387524931446e-4
MyoFBs 2	RPL22	3.2082900405474337e-6	0.30098119995522365	0.895	0.765	0.06985409905283928
MyoFBs 2	FST	8.056976465246006e-19	0.3002041961204684	0.382	0.084	1.754245485778013e-14
MyoFBs 2	SEC11C	5.3593250556995914e-14	0.2995774655753708	0.5	0.167	1.166885844377472e-9
MyoFBs 2	YPEL3	6.633921961659072e-7	0.2976363962212906	0.658	0.417	0.014444038287120297
MyoFBs 2	RBPMS	2.72042031614225e-9	0.2972273823530296	0.789	0.453	5.9231711543365206e-5
MyoFBs 2	GPM6A	6.081968685668488e-91	0.29312228223498077	0.276	0.006	1.3242270419306e-86
MyoFBs 2	HSPA2	4.8849267194336195e-5	0.29308707952014396	0.447	0.257	1
MyoFBs 2	AHNAK2	4.212444471588283e-14	0.2923621791621952	0.395	0.113	9.171755347989168e-10
MyoFBs 2	RGMA	2.384259235140604e-14	0.29171560419085696	0.474	0.149	5.191247632671637e-10
MyoFBs 2	BOC	1.198662988651273e-9	0.29019062564868736	0.461	0.179	2.6098489251904167e-5
MyoFBs 2	CDKN1C	0.006713643749814196	0.2875643798500883	0.513	0.415	1
MyoFBs 2	RPS16	1.8231027782607113e-8	0.2853560909038304	1	0.986	3.969441679107047e-4
MyoFBs 2	RPL3	2.297637608876565e-8	0.28128600882152766	1	0.991	5.002646365806945e-4
MyoFBs 2	PCDH7	1.7813215328462307e-9	0.2807943180517371	0.539	0.232	3.878471373466098e-5
MyoFBs 2	RPL19	2.3061275391939663e-8	0.2798123186113912	1	0.99	5.021131491087023e-4
MyoFBs 2	ASB2	6.836462374973091e-41	0.2793613669849436	0.289	0.024	1.4885029529028911e-36
MyoFBs 2	FERMT2	9.578069459195295e-7	0.2790364616484463	0.829	0.558	0.020854330633505915
MyoFBs 2	CYR61	0.07009241275374868	0.27897597522313466	0.632	0.59	1
MyoFBs 2	MID1IP1	1.928759431913051e-9	0.278348219190356	0.447	0.178	4.199487911104286e-5
MyoFBs 2	MXRA8	1.2974717802095359e-5	0.27546231152397693	0.75	0.468	0.28249853070502223
MyoFBs 2	SH3BGRL	6.967125736775695e-6	0.27342624816740446	0.868	0.678	0.1516952286668172
MyoFBs 2	TCEAL4	0.04367236155885421	0.2727514977289439	0.605	0.546	1
MyoFBs 2	PLP2	2.4793747065134464e-7	0.27273935008649763	0.579	0.311	0.005398342548491726
MyoFBs 2	CBX6	2.1746913811266976e-6	0.2726492943052753	0.618	0.382	0.04734955544127158
MyoFBs 2	CALD1	2.8291496433092703e-7	0.2723751065846749	0.974	0.871	0.006159907518377274
MyoFBs 2	GRP	5.4680501373763785e-8	0.27153228132881446	0.118	0.022	0.001190558556410959
MyoFBs 2	THBS1	0.0062705130499944835	0.2695638949572121	0.737	0.582	1
MyoFBs 2	C1S	4.024227010358504e-6	0.26890903647042586	0.908	0.656	0.08761949469653571
MyoFBs 2	RAB34	1.6452898772988907e-7	0.2665069661987175	0.711	0.434	0.0035822896498428746
MyoFBs 2	PLA2G16	4.415169214383497e-6	0.26484044210794	0.487	0.273	0.09613147930477188
MyoFBs 2	SLC25A5	6.85033175261849e-6	0.2590864510534069	0.789	0.56	0.14915227324976238
MyoFBs 2	IRS2	6.210639152553159e-9	0.25858417990378396	0.434	0.175	1.3522424626853994e-4
MyoFBs 2	HMGA1	1.0383871883392166e-4	0.25841093927999964	0.158	0.054	1
MyoFBs 2	PIM1	7.405833982766094e-9	0.2573943346516122	0.382	0.144	1.6124722330676617e-4
MyoFBs 2	RPS23	2.0962089644626543e-6	0.2554704118672606	1	0.973	0.045640757783245375
MyoFBs 2	BSG	4.911452179270481e-5	0.2549981110792193	0.829	0.699	1
MyoFBs 2	DDR2	6.129006605101106e-7	0.25338038609128344	0.776	0.492	0.013344686081286639
MyoFBs 2	MITF	4.749138283153387e-9	0.2532752542223721	0.487	0.205	1.0340298783909868e-4
MyoFBs 2	GADD45B	0.08807278975704295	0.2528739432678859	0.711	0.67	1
MyoFBs 2	PPP1R18	4.8587991921249873e-8	0.2522646094831743	0.461	0.212	0.0010579063481013734
MyoFBs 2	NRXN3	5.968515694304154e-19	0.25140641432537403	0.263	0.042	1.2995249221208434e-14
MyoFBs 2	MAOB	3.483693612245033e-21	0.2504563732008181	0.263	0.038	7.585046101941111e-17
Glia	CRYAB	3.8580375353183326e-89	2.3637139665867237	0.983	0.346	8.400105125648605e-85
Glia	NRXN1	0	2.2653288560955214	0.922	0.001	0
Glia	S100B	0	2.124088033830319	0.826	0.004	0
Glia	CLU	1.6635800369940398e-78	1.8771550634935263	0.965	0.283	3.6221128145471226e-74
Glia	PLP1	0	1.8060638521832741	0.791	0.003	0
Glia	SCN7A	1.8344633074115307e-142	1.7223323703598348	0.843	0.096	3.9941769592271256e-138
Glia	CDH19	0	1.6201542361022492	0.783	0.001	0
Glia	ALDH1A1	3.0541931390000147e-56	1.5858113395986033	0.791	0.256	6.6498947215447324e-52
Glia	SPP1	4.6558177036901635e-209	1.5364053276837089	0.704	0.032	1.0137111886244593e-204
Glia	CD9	2.1714751138182865e-50	1.4633840420703725	0.957	0.623	4.727952765316555e-46
Glia	PMEPA1	2.837305299517853e-50	1.4166168454940462	0.93	0.503	6.177664828640221e-46
Glia	GPR155	8.195400040643519e-112	1.2882946357698142	0.8	0.117	1.7843844508493134e-107
Glia	FXYD1	5.660124998841008e-50	1.2642035551320272	0.878	0.397	1.2323790159976526e-45
Glia	PRNP	1.905987316630007e-48	1.2293910359265157	0.878	0.449	4.1499061844985144e-44
Glia	ANK3	4.494670149463534e-147	1.2049479384841422	0.739	0.066	9.786245316426952e-143
Glia	MAL	7.567560762279588e-270	1.1398221127857688	0.574	0.008	1.6476850047711348e-265
Glia	TSPAN11	3.929974843207182e-128	1.1395252354642342	0.739	0.078	8.556734226114997e-124
Glia	NOV	7.442284785282036e-29	1.092446860532112	0.339	0.066	1.6204086662994578e-24
Glia	MPZ	9.524395647462982e-189	1.0768442807893923	0.548	0.018	2.0737466643221151e-184
Glia	SEMA3B	1.7693132907205324e-112	1.0674897429365153	0.739	0.093	3.852325827885815e-108
Glia	PMP22	8.944639418583156e-31	1.040826821542543	0.913	0.662	1.9475163406081105e-26
Glia	GAS7	1.682948909733348e-61	1.0346441597578795	0.783	0.214	3.6642846611624187e-57
Glia	AP1S2	8.605305363634653e-43	0.998889535129384	0.73	0.262	1.873633136824173e-38
Glia	HLA-DRA	3.113019659344829e-30	0.9680233722263119	0.626	0.201	6.777977704291496e-26
Glia	KCNMB4	4.3509315194595306e-148	0.9508675785720111	0.687	0.053	9.473283197319236e-144
Glia	MARCKS	2.016724793086092e-34	0.9343453500951775	0.974	0.668	4.391014891986348e-30
Glia	L1CAM	6.22073163032018e-296	0.923545764601172	0.591	0.007	1.3544398978696128e-291
Glia	COL28A1	0	0.8923842989668663	0.53	0.001	0
Glia	S100A10	9.313221757274659e-32	0.8667475367941206	0.983	0.728	2.0277677732114116e-27
Glia	ITGB8	7.907166516456893e-69	0.8561544977526497	0.443	0.048	1.7216273656281595e-64
Glia	MYOT	0	0.8530401765546023	0.591	0.001	0
Glia	SEMA3C	1.8703368228416078e-74	0.8500867538570235	0.696	0.118	4.0722843643730325e-70
Glia	GPM6B	4.184250818664048e-242	0.8397877813835845	0.53	0.008	9.110369307477233e-238
Glia	MATN2	8.008104854888362e-32	0.836840042060309	0.73	0.295	1.743604670054843e-27
Glia	GFRA3	0	0.7963314167951762	0.487	0	0
Glia	S100A1	4.0609493156585275e-191	0.7870732770983317	0.33	0.001	8.841904944983312e-187
Glia	RASSF4	1.7608265119967788e-41	0.7787055231719753	0.47	0.096	3.8338475645705866e-37
Glia	CD74	4.047882042883687e-24	0.7784924260844859	0.722	0.32	8.813453571970651e-20
Glia	SAMHD1	4.914289459074522e-34	0.7686239860553672	0.713	0.287	1.0699882439242957e-29
Glia	FSTL3	2.8024015210927054e-11	0.7557090258216439	0.47	0.231	6.101668831875147e-7
Glia	PEBP1	3.1584460279425924e-24	0.7454878150310928	0.887	0.776	6.876884536639407e-20
Glia	IQGAP2	2.159373947576838e-59	0.7425161145795862	0.504	0.076	4.70160489605905e-55
Glia	ANXA2	1.1210615322264321e-24	0.7422640453767677	0.93	0.757	2.4408872741166105e-20
Glia	DST	3.776893009124968e-23	0.7358479866856668	0.861	0.618	8.223429148767793e-19
Glia	TMOD2	2.0338849958335627e-77	0.7325011603784466	0.609	0.086	4.428377801428416e-73
Glia	PAPPA	2.3184253736568676e-19	0.7209849815992236	0.539	0.211	5.0479075660630974e-15
Glia	COL9A3	2.7846245324121115e-196	0.7191431027113083	0.496	0.012	6.06296299442089e-192
Glia	XKR4	3.043283889936635e-251	0.7182073955685989	0.4	0	6.626142013559035e-247
Glia	SOX2	1.9305357401137334e-238	0.7164787866679813	0.426	0.002	4.203355466949632e-234
Glia	NGFR	1.2657826061022833e-111	0.7138547515023017	0.47	0.029	2.755988468266502e-107
Glia	NCAM1	7.142933151827395e-71	0.706791210904484	0.6	0.089	1.5552308351473788e-66
Glia	HLA-DRB5	1.2772964257909208e-22	0.7043910158449126	0.443	0.13	2.781057507874572e-18
Glia	LGI4	4.776033471642781e-91	0.6981446753543378	0.548	0.055	1.0398857677807827e-86
Glia	FGL2	8.898703997712736e-35	0.6975249570246449	0.478	0.107	1.937514821421994e-30
Glia	ARHGAP15	1.7178433437109316e-33	0.6973667991534719	0.504	0.129	3.7402603122618113e-29
Glia	PDGFA	5.609105464586119e-36	0.6874120035874474	0.661	0.201	1.2212705328043358e-31
Glia	TIMP4	7.426360570616825e-66	0.6793401468175266	0.417	0.045	1.6169414870404015e-61
Glia	RALGPS2	8.695447794267575e-41	0.6648181057069017	0.487	0.103	1.893259848245879e-36
Glia	DKK3	8.014524854469134e-17	0.6641587544148245	0.73	0.42	1.7450024965635645e-12
Glia	TUBB2B	5.076879449586771e-145	0.6635339993964632	0.443	0.016	1.1053889625585276e-140
Glia	NRXN3	3.514014306110694e-153	0.6587725182887242	0.557	0.027	7.651063348694813e-149
Glia	NTM	7.776114784084909e-36	0.642676592923858	0.53	0.13	1.6930934719388071e-31
Glia	CAPS	5.789317794689265e-29	0.6377361062556064	0.278	0.046	1.2605081634376937e-24
Glia	CHL1	6.553522022084496e-39	0.6334812822140625	0.591	0.146	1.4268983498684574e-34
Glia	MAP1B	4.250350690421312e-15	0.6178071894732947	0.739	0.422	9.254288558254322e-11
Glia	MT1E	4.423447974039817e-20	0.6012286254531061	0.722	0.361	9.631173273876893e-16
Glia	TMEM176A	4.35836000205956e-19	0.5966284291722506	0.843	0.453	9.489457232484281e-15
Glia	OLFML2A	2.132139418916187e-22	0.5940580009628773	0.53	0.188	4.642307156806213e-18
Glia	FXYD3	7.9355458657073e-48	0.5913156437139752	0.452	0.072	1.7278064013404505e-43
Glia	C2orf88	1.4028426110896217e-86	0.5839947528441434	0.4	0.028	3.054409217125433e-82
Glia	PCSK2	2.0755479192070245e-142	0.5829507314707026	0.313	0.005	4.5190904844894544e-138
Glia	S100A4	1.561706801041773e-10	0.5602261351678981	0.809	0.624	3.400304217908252e-6
Glia	SEMA6D	3.103819647537164e-47	0.5560351648193524	0.504	0.092	6.7579465185826675e-43
Glia	VMP1	3.3606507605587277e-16	0.5540530554878602	0.852	0.672	7.317144900964519e-12
Glia	PIK3R1	1.8629658405776064e-10	0.5516163922764583	0.617	0.414	4.056235524689622e-6
Glia	TUBA1A	3.250566942695253e-8	0.5502445561439886	0.852	0.718	7.077459404330375e-4
Glia	PCDH9	4.732717114582156e-41	0.5473248460406538	0.417	0.072	1.0304544973579727e-36
Glia	IRS2	3.601201882862246e-22	0.5450979295569066	0.487	0.169	7.840896859555968e-18
Glia	HLA-DRB1	1.3264471454625038e-18	0.5428801328590823	0.452	0.153	2.88807336981551e-14
Glia	PTPRZ1	1.2022697592821716e-206	0.5426426212375242	0.339	0.001	2.6177019468850724e-202
Glia	SCN9A	1.4612988653758534e-82	0.5388132032097452	0.4	0.03	3.1816860195828455e-78
Glia	TMEM176B	6.751094355864959e-16	0.5378778713058849	0.843	0.496	1.4699157741024775e-11
Glia	NRN1	2.3972267882206882e-29	0.5332940446672153	0.461	0.115	5.219481885992904e-25
Glia	SMIM5	4.9167645170179e-175	0.5290360149054185	0.357	0.004	1.0705271382903074e-170
Glia	CDH2	6.277085510029258e-79	0.5252875014004248	0.4	0.032	1.3667098280986703e-74
Glia	SIPA1L2	8.438400830173458e-23	0.5245848194689168	0.461	0.147	1.837293012753667e-18
Glia	ASPA	4.612347539630461e-49	0.5222467457756964	0.478	0.08	1.0042464298037402e-44
Glia	ANXA1	4.810342840437787e-11	0.5210294678528522	0.809	0.645	1.0473559466485193e-6
Glia	ATP1B1	1.1994205425965552e-18	0.5200120037549878	0.443	0.157	2.6114983473954796e-14
Glia	FOXD3	3.4215275697812664e-202	0.516373977275697	0.348	0.001	7.449691977684752e-198
Glia	CTNNAL1	1.2013720602659772e-17	0.5158348067854437	0.557	0.252	2.6157473868171124e-13
Glia	SORCS1	1.8642312151895342e-128	0.5153371705472567	0.365	0.011	4.058990624832173e-124
Glia	CADM2	3.2572035079389134e-208	0.5101423536701529	0.365	0.002	7.091909197835396e-204
Glia	IFIT3	1.760565862468618e-6	0.5011335283040333	0.33	0.179	0.03833280052352922
Glia	SCD	2.351763986270601e-43	0.4969702936771812	0.391	0.06	5.12049572730698e-39
Glia	SLITRK6	4.31478503675357e-40	0.4878342516576299	0.365	0.054	9.394581460523548e-36
