cell_type_epi_custom	Gene	key	Pathway	Normal	Tumor	diff
Stem	FGF9	ligands	FGF	0.05532535844606646	0.03468455785942285	-0.02064080058664361
Goblet	EFNA5	ligands	EPHRIN	0.04994832066957701	0.029300401869296236	-0.020647918800280773
Enterocytes 1	EREG	ligands	EGF	0.1111742983353907	0.0904668957978691	-0.02070740253752161
Ent. Prog. 1	EGFR	receptors	EGF	0.11123155534960565	0.09042987869277429	-0.020801676656831358
Stem/TA 1	EFNB1	ligands	EPHRIN	0.15109525489398737	0.1301318578670192	-0.020963397026968172
Ent. Prog. 2	TGFA	ligands	EGF	0.06293303560528335	0.0419596065326416	-0.02097342907264175
Enterocytes 2	LTBP1	ligands	TGFB	0.047161240536048955	0.02591204413308207	-0.021249196402966887
Stem	BMPR2	receptors	BMP	0.20343918057906935	0.1820105794799606	-0.02142860109910874
TC1	LGR6	receptors	WNT AMP	0.039908855818619374	0.01845316953237791	-0.021455686286241463
Stem/TA 1	FZD7	receptors	WNT	0.1055358386754439	0.08394338515639889	-0.021592453519045013
Stem/TA 2	EFNA5	ligands	EPHRIN	0.0519310835321915	0.03018070017752389	-0.021750383354667613
Ent. Prog. 1	BMP3	ligands	TGFB	0.0763224265745287	0.054472086642057924	-0.021850339932470778
TC2	PTCH2	receptors	HEDGEHOG	0.04779704843991131	0.025868031160708207	-0.021929017279203104
TC2	FZD5	receptors	WNT	0.20483653897465157	0.18273786290049812	-0.022098676074153445
TC2	TGFB1	ligands	TGFB	0.05570073396989771	0.03348614191239515	-0.022214592057502563
Stem/TA 2	TNFRSF1A	receptors	TNFSF10	0.11504608416817347	0.09276372611128944	-0.022282358056884027
TC3	EFNA5	ligands	EPHRIN	0.03590784371742077	0.013457752658774184	-0.022450091058646586
TC4	SHH	ligands	HEDGEHOG	0.049510512897138946	0.02687371160386851	-0.022636801293270437
Imma. Gob. 2	EFNA5	ligands	EPHRIN	0.08966380043197489	0.06694476236299553	-0.02271903806897936
Stem/TA 3	FGFR3	receptors	FGF	0.08923868072460824	0.0663785040976638	-0.022860176626944437
Imma. Gob. 1	PTCH2	receptors	HEDGEHOG	0.03438033703677583	0.011090354888959125	-0.023289982147816704
Goblet	FZD5	receptors	WNT	0.3591119659747414	0.3356071684974284	-0.02350479747731299
Enterocytes 3	WNT11	ligands	WNT	0.031157755999111546	0.0073739061761696305	-0.023783849822941915
Stem	EREG	ligands	EGF	0.05139785032628679	0.02755214579733969	-0.0238457045289471
Enterocytes 2	FGFR2	receptors	FGF	0.054978690136466085	0.031045746416577907	-0.02393294371988818
Ent. Prog. 1	PTCH2	receptors	HEDGEHOG	0.05080353706835047	0.02648277056244018	-0.024320766505910286
Tuft	LGR4	receptors	WNT AMP	0.0868478185519675	0.06252531769134022	-0.02432250086062729
Stem/TA 1	ERBB2	receptors	EGF	0.09518025938069559	0.070299026968733	-0.024881232411962592
Stem/TA 1	BMP3	ligands	TGFB	0.03501474272791653	0.009978126399615336	-0.02503661632830119
TC2	FZD2	receptors	WNT	0.029920022182443683	0.0048456178544034854	-0.025074404328040197
Enterocytes 2	FZD8	receptors	WNT	0.04451132089611364	0.01943403309981155	-0.02507728779630209
Goblet	ERBB3	receptors	EGF	0.04861011713661921	0.02332706857653662	-0.02528304856008259
TC1	EPHA4	receptors	EPHRIN	0.04372064907809058	0.018311822579969095	-0.025408826498121487
Stem/TA 3	FGFR2	receptors	FGF	0.039819093351316004	0.014386073558791318	-0.025433019792524686
Tuft	EPHA1	receptors	EPHRIN	0.02581440988319654	0	-0.02581440988319654
Stem	TGFBR1	receptors	TGFB	0.10079419682098999	0.07468252450477525	-0.026111672316214737
Stem	LGR6	receptors	WNT AMP	0.05271346417605472	0.026582252721318207	-0.026131211454736514
TC2	LGR4	receptors	WNT AMP	0.1064147975760548	0.08019382277450753	-0.02622097480154728
Enterocytes 1	FZD8	receptors	WNT	0.0664307399620652	0.04007079616647163	-0.026359943795593567
Enterocytes 1	ERBB3	receptors	EGF	0.0660775674413564	0.03908724702405707	-0.026990320417299332
Imma. Gob. 1	BMP2	ligands	BMP	0.05103454644855366	0.023938489439787224	-0.027096057008766435
Imma. Gob. 2	PTCH2	receptors	HEDGEHOG	0.04871695533093557	0.021395895954672228	-0.02732105937626334
TC1	WNT2B	ligands	WNT	0.04129862428457001	0.013839877149283433	-0.02745874713528658
Tuft	NOTCH2	receptors	NOTCH	0.027526153780250164	0	-0.027526153780250164
Enterocytes 1	FZD7	receptors	WNT	0.03941150953544064	0.01172617410721712	-0.02768533542822352
Stem	ERBB2	receptors	EGF	0.20799429619981152	0.18017510084268673	-0.027819195357124793
Ent. Prog. 2	EGFR	receptors	EGF	0.1682870694061346	0.14013246547182595	-0.02815460393430866
Ent. Prog. 1	TGFA	ligands	EGF	0.05216657638184217	0.02387324018555631	-0.028293336196285858
TC2	TGFBR1	receptors	TGFB	0.06098108774745311	0.032533078532182666	-0.028448009215270444
Stem	PTCH1	receptors	HEDGEHOG	0.06424743073379696	0.035462500823014255	-0.028784929910782707
Stem/TA 1	IHH	ligands	HEDGEHOG	0.0771374369514005	0.048347148889579264	-0.02879028806182124
Imma. Gob. 1	IHH	ligands	HEDGEHOG	0.06895357635554299	0.03965343914138021	-0.029300137214162775
Ent. Prog. 1	FZD8	receptors	WNT	0.07017124923894433	0.04061731344269606	-0.029553935796248265
Imma. Gob. 1	EFNB2	ligands	EPHRIN	0.20506606035995373	0.1752727761737726	-0.02979328418618113
TC1	BMPR1A	receptors	BMP	0.061116257478263436	0.031139723585887725	-0.02997653389237571
Stem	EFNB2	ligands	EPHRIN	0.5708481586026254	0.5408529484481114	-0.029995210154514007
Enterocytes 2	IHH	ligands	HEDGEHOG	0.06970916238250022	0.039418454216709004	-0.030290708165791214
Ent. Prog. 2	EFNB2	ligands	EPHRIN	0.39385882534058947	0.36345707819245	-0.03040174714813948
Stem/TA 3	EFNB2	ligands	EPHRIN	0.24690775907681287	0.21646205835116927	-0.030445700725643593
Stem/TA 2	MST1	ligands	MST	0.05488423646214866	0.024437881365895506	-0.030446355096253156
TC4	LRRC32	ligands	TGFB	0.049510512897138946	0.018970271752116193	-0.030540241145022753
Stem	WNT2B	ligands	WNT	0.06441912612105116	0.033583739393640885	-0.030835386727410277
Ent. Prog. 1	TNFRSF1A	receptors	TNFSF10	0.1909333160648875	0.15979782790561178	-0.03113548815927572
Imma. Gob. 2	BMP2	ligands	BMP	0.11252981652232424	0.08128243020703527	-0.031247386315288977
TC4	PTCH2	receptors	HEDGEHOG	0.049510512897138946	0.018114162438650827	-0.03139635045848812
Stem	EGFR	receptors	EGF	0.3181529707496249	0.28600702804390904	-0.03214594270571586
TC3	DLL1	ligands	NOTCH	0.05331901388922656	0.02104574780521011	-0.03227326608401645
TC3	TGFB1	ligands	TGFB	0.04650997075427317	0.014049175167784377	-0.03246079558648879
TC1	BTC	ligands	EGF	0.08316624874139308	0.050463522309221624	-0.03270272643217146
Stem/TA 2	EFNB1	ligands	EPHRIN	0.15179777179849055	0.11887868486104568	-0.03291908693744487
TC1	FZD8	receptors	WNT	0.05153390232111734	0.018551158746734304	-0.032982743574383036
Enterocytes 3	ERBB2	receptors	EGF	0.11116973321614415	0.07805252035859167	-0.03311721285755248
Stem/TA 2	IHH	ligands	HEDGEHOG	0.10917218519475873	0.07591277940607219	-0.03325940578868654
TC4	DLL1	ligands	NOTCH	0.049510512897138946	0.016178186998788934	-0.033332325898350015
Stem	WNT11	ligands	WNT	0.04278097325777036	0.009335315563096906	-0.033445657694673454
Stem	FZD1	receptors	WNT	0.061216174842135394	0.02768307118710017	-0.03353310365503523
Stem/TA 1	TNFRSF1A	receptors	TNFSF10	0.12187871382872824	0.08819452554551935	-0.03368418828320889
Enterocytes 2	VEGFA	ligands	VEGF	0.5674330800044469	0.533554204964405	-0.033878875040041945
TC4	JAG1	ligands	NOTCH	0.09902102579427789	0.06512943326280804	-0.03389159253146985
TC4	FZD8	receptors	WNT	0.049510512897138946	0.015599867863758434	-0.03391064503338051
Imma. Gob. 2	ACVR1B	receptors	TGFB	0.15763481540044147	0.12329265969751363	-0.03434215570292784
Enterocytes 2	ERBB3	receptors	EGF	0.05380964454288834	0.01943403309981155	-0.03437561144307679
Stem/TA 1	ACVR1B	receptors	TGFB	0.08570941669360305	0.05099606079192209	-0.03471335590168095
TC3	NOTCH3	receptors	NOTCH	0.04303194315130205	0.00827991512614269	-0.03475202802515936
Stem	MST1	ligands	MST	0.07166375192218237	0.036695511248006525	-0.034968240674175845
TC2	BMP2	ligands	BMP	0.07771707062235499	0.0424894590082263	-0.035227611614128684
Enterocytes 3	TGFA	ligands	EGF	0.0427876762973286	0.0073739061761696305	-0.03541377012115897
Stem/TA 3	BMP2	ligands	BMP	0.0696786064606226	0.03422567873625464	-0.03545292772436796
Tuft	ERBB3	receptors	EGF	0.04558041504946511	0.009495166856985551	-0.03608524819247956
Ent. Prog. 1	BMPR2	receptors	BMP	0.10090235590864895	0.06463043846869938	-0.036271917439949564
Stem	BTC	ligands	EGF	0.10819240937963988	0.07151226106663967	-0.036680148313000205
Stem	DLL4	ligands	NOTCH	0.05330452118495875	0.016336802235419588	-0.036967718949539166
TC2	IHH	ligands	HEDGEHOG	0.06981338509236859	0.032689667506187646	-0.037123717586180945
Stem/TA 2	FGFR3	receptors	FGF	0.10780245355029432	0.07054747032411171	-0.037254983226182606
Enterocytes 1	FZD5	receptors	WNT	0.4627108322117608	0.42497807829866086	-0.03773275391309994
Ent. Prog. 2	MST1R	receptors	MST	0.1808377376685203	0.1429639490525447	-0.037873788615975595
TC2	TGFBR2	receptors	TGFB	0.15788685050349124	0.11959761093744042	-0.03828923956605082
Imma. Gob. 2	FZD7	receptors	WNT	0.09970826918409079	0.06052171922205777	-0.03918654996203302
Stem	FGFR2	receptors	FGF	0.058356614337728034	0.01912569858759467	-0.03923091575013336
Enterocytes 3	TGFB1	ligands	TGFB	0.03925191446747637	0	-0.03925191446747637
Stem/TA 3	ACVR1C	receptors	TGFB	0.08395164529952738	0.04468827768810287	-0.03926336761142451
Stem	LTBP1	ligands	TGFB	0.07570542644439779	0.03624044378660567	-0.03946498265779212
Stem	FGFR3	receptors	FGF	0.13650223966488337	0.09686150336296562	-0.03964073630191775
Stem/TA 1	LGR4	receptors	WNT AMP	0.14474732016573993	0.10490395301083982	-0.03984336715490011
Ent. Prog. 2	VEGFA	ligands	VEGF	0.4205668422346851	0.38041752988027067	-0.040149312354414435
TC2	WNT5A	ligands	WNT	0.04572739324241648	0.005484463182108504	-0.04024293006030798
Enterocytes 1	ERBB2	receptors	EGF	0.18872362192329328	0.14833561387510477	-0.04038800804818851
TC3	LTBP1	ligands	TGFB	0.06764071879248354	0.026714510376155222	-0.04092620841632832
TC2	BMP3	ligands	TGFB	0.0507140636061571	0.009691235708806971	-0.04102282789735013
Ent. Prog. 1	IHH	ligands	HEDGEHOG	0.11145883399764833	0.07039294472038539	-0.04106588927726294
TC4	ACVR1C	receptors	TGFB	0.09902102579427789	0.057634023285572315	-0.04138700250870558
Stem/TA 1	PTCH2	receptors	HEDGEHOG	0.133824558359381	0.09220197271798347	-0.041622585641397536
Ent. Prog. 2	LGR4	receptors	WNT AMP	0.2808400826537085	0.23869115828029572	-0.042148924373412805
Stem/TA 1	EFNB2	ligands	EPHRIN	0.401194788837534	0.3587414947755389	-0.042453294061995106
Imma. Gob. 2	VEGFA	ligands	VEGF	0.42908331010398654	0.3865514081889055	-0.04253190191508105
Stem	LGR5	receptors	WNT AMP	0.06911300999604825	0.02637762695611736	-0.04273538303993089
TC2	EFNB2	ligands	EPHRIN	0.22939495553336176	0.18638859263980925	-0.0430063628935525
TC3	WNT4	ligands	WNT	0.04921755128236298	0.005914225090101922	-0.04330332619226106
Imma. Gob. 2	EPHB2	receptors	EPHRIN	0.20980392862657482	0.16638843416122553	-0.043415494465349286
Stem	TNFRSF10A	receptors	TRAIL	0.14441389332206	0.10075121818092267	-0.043662675141137336
Goblet	BMP3	ligands	TGFB	0.07899835526720886	0.035273735162055855	-0.043724620105153
Ent. Prog. 1	MST1R	receptors	MST	0.16398536536424427	0.12005087154331999	-0.04393449382092428
TC3	BMP2	ligands	BMP	0.08582233603917064	0.04180156551349975	-0.04402077052567089
TC1	VEGFB	ligands	VEGF	0.16968103458694048	0.12562644082626442	-0.04405459376067605
Imma. Gob. 1	FGFR3	receptors	FGF	0.10029461606540381	0.05601713301594626	-0.04427748304945755
Imma. Gob. 2	DLL4	ligands	NOTCH	0.12273000471778175	0.07793802242891837	-0.044791982288863386
Enterocytes 3	LGR4	receptors	WNT AMP	0.21582272017737303	0.1708528530695226	-0.04496986710785042
Stem	EPHB4	receptors	EPHRIN	0.15141085288879558	0.10593370157709174	-0.04547715131170384
Tuft	EFNB2	ligands	EPHRIN	0.14069044516908225	0.09495166856985551	-0.04573877659922673
Ent. Prog. 1	ACVR1B	receptors	TGFB	0.1578265921579321	0.11191146269405214	-0.04591512946387996
TC1	MST1	ligands	MST	0.05888389940882722	0.012686554053509814	-0.0461973453553174
Ent. Prog. 2	ERBB2	receptors	EGF	0.1717037307344843	0.12412627991148918	-0.047577450822995124
Imma. Gob. 2	FZD5	receptors	WNT	0.28997356692857684	0.24230400456070075	-0.04766956236787609
Stem/TA 1	TNFSF10	ligands	TRAIL	0.1746119730473156	0.1267917851737485	-0.047820187873567094
Ent. Prog. 1	JAG1	ligands	NOTCH	0.11770524621932879	0.0695697295415731	-0.04813551667775569
Stem/TA 2	FZD5	receptors	WNT	0.31108251789616786	0.26044577622580073	-0.050636741670367136
Enterocytes 1	FGFR2	receptors	FGF	0.1096458816578162	0.05885226721965023	-0.05079361443816598
Stem/TA 3	NOTCH2	receptors	NOTCH	0.0912146663668906	0.03967921035492665	-0.05153545601196395
Ent. Prog. 1	ACVR1C	receptors	TGFB	0.10443598352050819	0.05117922592680878	-0.05325675759369941
Ent. Prog. 2	TNFRSF1A	receptors	TNFSF10	0.3891616761733935	0.3357017604367015	-0.053459915736691954
Stem/TA 1	FZD8	receptors	WNT	0.14016663574190688	0.08632704939479448	-0.0538395863471124
Imma. Gob. 2	IHH	ligands	HEDGEHOG	0.15370799686565234	0.09970083309222359	-0.05400716377342875
Stem/TA 1	ACVR1C	receptors	TGFB	0.07638448335269761	0.022177949164866567	-0.05420653418783104
Ent. Prog. 2	HBEGF	ligands	EGF	0.35733023578634704	0.3029661006602737	-0.054364135126073354
Stem	FGFR4	receptors	FGF	0.19056951324600035	0.13596454387718673	-0.05460496936881362
Goblet	LGR4	receptors	WNT AMP	0.3091040109374264	0.25411214361026646	-0.05499186732715994
Enterocytes 1	FGFR3	receptors	FGF	0.13952799440060934	0.08436967612706964	-0.0551583182735397
Stem/TA 2	ACVR1C	receptors	TGFB	0.11960887811659955	0.06442714178281543	-0.05518173633378412
TC3	BMP3	ligands	TGFB	0.05641515675173868	0.0011828450180203845	-0.055232311733718294
Enterocytes 3	ACVR1B	receptors	TGFB	0.1260461449364813	0.07067861418242204	-0.05536753075405927
Stem	ACVR2B	receptors	TGFB	0.1028150340820977	0.047263837236095695	-0.05555119684600201
Tuft	FZD5	receptors	WNT	0.19027159250433284	0.134545802239666	-0.05572579026466684
Enterocytes 2	ERBB2	receptors	EGF	0.12817200660139164	0.07235889740014749	-0.055813109201244146
Ent. Prog. 1	FGFR3	receptors	FGF	0.16424185701740973	0.10791917777656794	-0.05632267924084179
Tuft	EPHB2	receptors	EPHRIN	0.0850214725004333	0.028485500570956654	-0.05653597192947665
Ent. Prog. 2	FGFR3	receptors	FGF	0.16361477055894308	0.1058558294746328	-0.057758941084310275
Stem/TA 1	FGFR3	receptors	FGF	0.11334709588836284	0.05499923315598949	-0.05834786273237335
TC4	TNFRSF1B	receptors	TNFSF10	0.12798281923057536	0.06959435247567383	-0.05838846675490153
Goblet	TNFRSF1A	receptors	TNFSF10	0.36788567041895137	0.3091107970290342	-0.05877487338991716
TC1	FGFR3	receptors	FGF	0.15628688617032319	0.096933771521288	-0.059353114649035185
Ent. Prog. 1	TNFSF10	ligands	TRAIL	0.270001535702947	0.21063806921758424	-0.059363466485362754
TC4	ACVR2B	receptors	TGFB	0.14853153869141686	0.0890033828765631	-0.05952815581485375
Goblet	EGFR	receptors	EGF	0.2311844788942032	0.17147086082523172	-0.05971361806897149
TC4	IHH	ligands	HEDGEHOG	0.19804205158855578	0.13756804245248713	-0.06047400913606865
Enterocytes 2	LGR4	receptors	WNT AMP	0.26452251867435633	0.20374549780630466	-0.06077702086805167
TC3	NOTCH2	receptors	NOTCH	0.11244842876301836	0.05106333071626968	-0.06138509804674868
Imma. Gob. 2	FGFR3	receptors	FGF	0.12477302799771263	0.06279962775199854	-0.061973400245714086
Imma. Gob. 1	PTCH1	receptors	HEDGEHOG	0.09706360311620285	0.035028844328746346	-0.062034758787456505
Imma. Gob. 1	DLL1	ligands	NOTCH	0.2281264853440203	0.16597851314535814	-0.062147972198662166
Ent. Prog. 2	EFNB1	ligands	EPHRIN	0.21109093051312117	0.14858433778167904	-0.06250659273144213
Ent. Prog. 1	LGR4	receptors	WNT AMP	0.23465494407108783	0.172070746789984	-0.06258419728110384
TC4	FGFR2	receptors	FGF	0.09902102579427789	0.035595207395773945	-0.06342581839850395
Ent. Prog. 2	FZD5	receptors	WNT	0.37473023502547187	0.3103461435071423	-0.06438409151832958
Enterocytes 2	BMP2	ligands	BMP	0.2175874352031055	0.1530905026004261	-0.06449693260267941
Stem	FZD7	receptors	WNT	0.09524677119942947	0.030016900077874394	-0.06522987112155507
Stem/TA 3	FZD5	receptors	WNT	0.26201945983378017	0.1960026341794191	-0.06601682565436107
TC4	FZD5	receptors	WNT	0.3755353837162701	0.3094210101594047	-0.06611437355686539
TC1	IGF1R	receptors	IGF	0.23621034182449813	0.1699529994126507	-0.06625734241184741
TC4	EGFR	receptors	EGF	0.2765143579219922	0.2102530476493046	-0.06626131027268758
TC4	BMPR1A	receptors	BMP	0.09902102579427789	0.03146953590985601	-0.06755148988442189
Stem	IHH	ligands	HEDGEHOG	0.2700887016711893	0.20169691961317507	-0.06839178205801424
TC1	FZD5	receptors	WNT	0.4017732546120748	0.33325940781317376	-0.06851384679890105
Stem	AREG	ligands	EGF	0.34090516083891387	0.2716599784519418	-0.06924518238697208
Stem	TNFRSF10B	receptors	TRAIL	0.2166687022531464	0.14731081282886732	-0.06935788942427909
Imma. Gob. 1	FGFR2	receptors	FGF	0.14518270401035085	0.07422199215420372	-0.07096071185614714
Ent. Prog. 2	BMP2	ligands	BMP	0.2295787488763976	0.15811607597387062	-0.07146267290252697
Stem	IGF1R	receptors	IGF	0.25811561979882586	0.18659059466384809	-0.07152502513497777
TC1	EFNA5	ligands	EPHRIN	0.10483690655635401	0.03205371051489614	-0.07278319604145787
Ent. Prog. 1	BMP2	ligands	BMP	0.1852602108840769	0.11127527425727886	-0.07398493662679805
Imma. Gob. 2	PTCH1	receptors	HEDGEHOG	0.13908218289865348	0.06490564376530408	-0.0741765391333494
TC4	FGF9	ligands	FGF	0.09902102579427789	0.023773773294889864	-0.07524725249938803
Enterocytes 2	TNFRSF1B	receptors	TNFSF10	0.14219372243647951	0.06667480709956575	-0.07551891533691377
Stem	VEGFB	ligands	VEGF	0.22139715832437865	0.14516766748107335	-0.0762294908433053
TC1	ACVR1C	receptors	TGFB	0.1697028558967285	0.09319110832914951	-0.076511747567579
Stem	BMP3	ligands	TGFB	0.12740847198989866	0.04648589427250429	-0.08092257771739436
Imma. Gob. 1	FZD5	receptors	WNT	0.22045188929740397	0.13902802347949486	-0.08142386581790911
Stem/TA 1	FZD5	receptors	WNT	0.35734637459655105	0.2749754091635915	-0.08237096543295958
TC1	BMP3	ligands	TGFB	0.09357118944405607	0.010379907861962575	-0.08319128158209349
Enterocytes 2	FGFR3	receptors	FGF	0.12194475766841296	0.03752375744984842	-0.08442100021856455
TC2	IGF1	ligands	IGF	0.08702343726275516	0.0025553813108200748	-0.08446805595193509
TC2	TNFSF10	ligands	TRAIL	0.17818454033377334	0.09344257645961784	-0.0847419638741555
Ent. Prog. 1	EFNB1	ligands	EPHRIN	0.2157907550777061	0.1305508885391441	-0.085239866538562
TC4	IGF1R	receptors	IGF	0.3260248708191312	0.24029001651549045	-0.08573485430364072
Enterocytes 2	FZD5	receptors	WNT	0.2882313097569577	0.201982440651438	-0.08624886910551971
TC1	IHH	ligands	HEDGEHOG	0.1746747427821286	0.08684783130239461	-0.087826911479734
Enterocytes 3	FGFR3	receptors	FGF	0.18960786413015968	0.10017423888710057	-0.0894336252430591
Goblet	EREG	ligands	EGF	0.21666473839690162	0.1261619539316186	-0.09050278446528301
Ent. Prog. 1	EFNB2	ligands	EPHRIN	0.4003375433434654	0.30695826597014125	-0.09337927737332413
TC3	IHH	ligands	HEDGEHOG	0.15223441953710834	0.05860685828494194	-0.0936275612521664
TC4	BMP3	ligands	TGFB	0.09902102579427789	0.003917328852091788	-0.09510369694218611
Goblet	VEGFA	ligands	VEGF	0.4242960598626629	0.3274120589990838	-0.09688400086357907
TC2	NOTCH2	receptors	NOTCH	0.1413214901222391	0.04200720265452626	-0.09931428746771284
TC2	TNFRSF1A	receptors	TNFSF10	0.16710220190969313	0.06410164435696525	-0.10300055755272788
Stem	HBEGF	ligands	EGF	0.4489440896198466	0.34123662632769847	-0.10770746329214814
TC4	ERBB2	receptors	EGF	0.2765143579219922	0.1677199364196032	-0.108794421502389
TC1	EGFR	receptors	EGF	0.2787327064125417	0.16960533915632234	-0.10912736725621938
Enterocytes 1	EFNB2	ligands	EPHRIN	0.466299712212021	0.35653718820568214	-0.10976252400633885
TC2	TNFRSF1B	receptors	TNFSF10	0.1685048830201069	0.05830504333134431	-0.1101998396887626
TC4	MST1	ligands	MST	0.14853153869141686	0.03624297407541316	-0.1122885646160037
TC1	NOTCH2	receptors	NOTCH	0.20911245005973708	0.0960197845922796	-0.11309266546745748
TC4	BMP7	ligands	BMP	0.30547615135828965	0.19167478534555685	-0.1138013660127328
TC1	LGR4	receptors	WNT AMP	0.2899584154089023	0.17548121758779836	-0.11447719782110397
TC1	BMP2	ligands	BMP	0.16985251450487546	0.05525969132654624	-0.11459282317832922
TC4	TGFBR1	receptors	TGFB	0.19804205158855578	0.08342054416398854	-0.11462150742456724
Enterocytes 2	TNFRSF1A	receptors	TNFSF10	0.40991854725101096	0.2951196799011717	-0.11479886734983924
Tuft	FGFR4	receptors	FGF	0.29980330104694425	0.18436447967767863	-0.11543882136926562
Stem/TA 1	BMP2	ligands	BMP	0.2046763549900034	0.08850659678352554	-0.11616975820647785
Goblet	FGFR2	receptors	FGF	0.27058037034140375	0.15439754506615805	-0.1161828252752457
Imma. Gob. 2	FGFR2	receptors	FGF	0.2312201046033455	0.11435926874783563	-0.11686083585550987
TC3	TNFSF10	ligands	TRAIL	0.27995987854248944	0.16271770180532805	-0.11724217673716139
TC1	TNFSF10	ligands	TRAIL	0.30103274468566665	0.18373072679955768	-0.11730201788610897
Ent. Prog. 2	BMP3	ligands	TGFB	0.2462826487240945	0.12885003156930955	-0.11743261715478495
TC2	HBEGF	ligands	EGF	0.21848312756784372	0.10016731702804399	-0.11831581053979973
Enterocytes 3	EFNB2	ligands	EPHRIN	0.3489731622567306	0.2267836548996054	-0.1221895073571252
Imma. Gob. 2	DLL1	ligands	NOTCH	0.353263236327771	0.22554625756948102	-0.12771697875829
TC4	FZD7	receptors	WNT	0.22700384502485327	0.0982036868816738	-0.12880015814317947
Ent. Prog. 1	FZD5	receptors	WNT	0.39685761900375793	0.26805740148056667	-0.12880021752319126
Stem	NOTCH1	receptors	NOTCH	0.27428396295092344	0.1444634248929223	-0.12982053805800114
TC4	EFNA5	ligands	EPHRIN	0.14853153869141686	0.015121725047593145	-0.1334098136438237
Enterocytes 3	TNFRSF1A	receptors	TNFSF10	0.4078399424549349	0.27353311399186536	-0.13430682846306952
Stem	ACVR1C	receptors	TGFB	0.24919354751109538	0.11346268951680583	-0.13573085799428955
Stem	EFNA5	ligands	EPHRIN	0.193506689660785	0.055821209835601196	-0.1376854798251838
TC4	BTC	ligands	EGF	0.19804205158855578	0.05817362365025059	-0.1398684279383052
TC4	FZD6	receptors	WNT	0.24755256448569474	0.10408638915380403	-0.1434661753318907
Enterocytes 3	BMP3	ligands	TGFB	0.1814952043754615	0.036869530880848156	-0.14462567349461333
Stem	EPHB3	receptors	EPHRIN	0.20929386674652706	0.06241471154697201	-0.14687915519955505
Stem	NOTCH2	receptors	NOTCH	0.23158941035402478	0.07991976678328937	-0.15166964357073542
Enterocytes 2	TNFSF10	ligands	TRAIL	0.9085934844792506	0.7471360222769805	-0.16145746220227009
TC4	EFNB2	ligands	EPHRIN	0.7988872427141566	0.6314643862815529	-0.16742285643260368
Ent. Prog. 2	TNFSF10	ligands	TRAIL	0.6931296632378333	0.5235084717553411	-0.16962119148249222
Enterocytes 1	BMP3	ligands	TGFB	0.4052561195311928	0.21463726116309556	-0.19061885836809722
Enterocytes 3	NOTCH2	receptors	NOTCH	0.43618246395868415	0.23416956653726226	-0.2020128974214219
Stem	EPHB2	receptors	EPHRIN	0.4160165714087737	0.2126555556385706	-0.20336101577020307
TC4	VEGFA	ligands	VEGF	0.9890853753021976	0.7823013226919422	-0.20678405261025545
TC4	LGR4	receptors	WNT AMP	0.4409847217072812	0.2232056440176316	-0.2177790776896496
Goblet	TNFSF10	ligands	TRAIL	0.7551513119552966	0.5314246067195719	-0.2237267052357247
Enterocytes 2	BMP3	ligands	TGFB	0.3434423104235398	0.11904928338281578	-0.224393027040724
TC2	AREG	ligands	EGF	0.46149605681278866	0.23696271285922743	-0.22453334395356123
Enterocytes 1	TNFSF10	ligands	TRAIL	1.3422706407394842	1.0995532795322778	-0.24271736120720644
Goblet	AREG	ligands	EGF	0.7739371762638845	0.5127460571566239	-0.26119111910726056
TC4	WNT5A	ligands	WNT	0.2765143579219922	0.004326024123648359	-0.27218833379834384
TC4	BMP2	ligands	BMP	0.40449717715256756	0.11523132399191233	-0.28926585316065523
TC4	TNFRSF1A	receptors	TNFSF10	0.5035182029468455	0.21175888463118842	-0.29175931831565705
Enterocytes 3	TNFSF10	ligands	TRAIL	0.5889064584619979	0.29496825250827247	-0.2939382059537254
TC4	NOTCH2	receptors	NOTCH	0.40449717715256756	0.0792948726780706	-0.32520230447449694
TC4	TNFSF10	ligands	TRAIL	0.8089943543051351	0.344960173584818	-0.4640341807203171
