cell_type_imm	gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj
CD8+ T 2	FYB1	8.50893448996299e-43	0.4670951303872829	0.814	0.396	1.859542543436512e-38
CD8+ T 2	RAD51AP1	0	0.46334288113060823	0.43	0.016	0
CD8+ T 2	TLN1	6.029074530730637e-44	0.46269178830246815	0.738	0.356	1.3175939479458734e-39
CD8+ T 2	ADGRE5	3.2410273377830897e-45	0.46115014837102825	0.645	0.287	7.082941143991164e-41
CD8+ T 2	HSPA8	2.312120007313823e-31	0.46037937339499835	0.957	0.752	5.052907063983629e-27
CD8+ T 2	BTG3	7.4795835217017315e-49	0.4584885111241718	0.595	0.235	1.6345881828326964e-44
CD8+ T 2	XCL2	1.7326241914683143e-29	0.4582121090616308	0.204	0.052	3.786476908034854e-25
CD8+ T 2	ITGA1	3.034128088181329e-70	0.4578250211426571	0.38	0.083	6.630783523911476e-66
CD8+ T 2	ROCK1	5.172204637871834e-45	0.4566104763230546	0.724	0.341	1.1303336015605106e-40
CD8+ T 2	FLNA	6.798291083653414e-52	0.4559336441673667	0.577	0.212	1.485698533421617e-47
CD8+ T 2	IL2RA	2.106409212918826e-24	0.45450592558161773	0.215	0.065	4.6033466939128023e-20
CD8+ T 2	MYBL2	0	0.4544386819838713	0.427	0.026	0
CD8+ T 2	HOPX	2.5863085505371827e-36	0.4532743347055356	0.351	0.113	5.6521187063439595e-32
CD8+ T 2	CENPH	0	0.4509309704799478	0.437	0.028	0
CD8+ T 2	GSTO1	1.2668962063639343e-75	0.45082221735065814	0.713	0.239	2.768674969387742e-71
CD8+ T 2	JAK1	5.2196802676474804e-39	0.4497724224113261	0.839	0.487	1.1407089256916805e-34
CD8+ T 2	PPP1R18	1.0586378360769981e-71	0.4494800182832762	0.602	0.189	2.3135471269626716e-67
CD8+ T 2	KIF14	0	0.4483965884767275	0.348	0.007	0
CD8+ T 2	HNRNPU	2.235425167234717e-40	0.4464899084496934	0.828	0.465	4.8852981604747506e-36
CD8+ T 2	NDUFA4	3.642269351085418e-34	0.4456898743219502	0.896	0.728	7.959815439862072e-30
CD8+ T 2	ICOS	3.942797755094536e-41	0.44473919815783064	0.419	0.139	8.616590213983599e-37
CD8+ T 2	CKAP2	1.0026357420753003e-83	0.4436743498266016	0.437	0.095	2.1911601507313613e-79
CD8+ T 2	RARRES3	1.8155423072913628e-35	0.4433353025421958	0.695	0.347	3.967686158354545e-31
CD8+ T 2	KIFC1	0	0.44185294986138934	0.391	0.009	0
CD8+ T 2	GIMAP7	1.3309753682302196e-42	0.4405956984147287	0.513	0.185	2.908713569730322e-38
CD8+ T 2	ACTR2	3.557845326469896e-44	0.43972980907456927	0.817	0.429	7.77531517646731e-40
CD8+ T 2	TPM4	2.0101620243737703e-40	0.43891201420661874	0.706	0.347	4.393008088066438e-36
CD8+ T 2	CENPW	0	0.4372722014532251	0.43	0.019	0
CD8+ T 2	AURKB	0	0.43662155941855785	0.351	0.008	0
CD8+ T 2	SH2D2A	4.099205799877635e-117	0.436272730104764	0.48	0.087	8.958404355052583e-113
CD8+ T 2	LIG1	3.141094526229213e-238	0.4350012967668382	0.434	0.039	6.864547977621321e-234
CD8+ T 2	TTF2	3.4014528071936575e-166	0.43235847556480433	0.459	0.06	7.433534964841019e-162
CD8+ T 2	HNRNPA1	6.074265406503216e-34	0.43231421399104664	0.71	0.403	1.3274699619372127e-29
CD8+ T 2	CDKN3	0	0.43223672619949205	0.376	0.012	0
CD8+ T 2	WDR76	1.384521974811631e-306	0.43216592932579306	0.423	0.029	3.0257343237533385e-302
CD8+ T 2	GINS2	0	0.43192152404564094	0.38	0.015	0
CD8+ T 2	FAM107B	9.531701391114515e-32	0.43174653922549433	0.763	0.44	2.083058022014166e-27
CD8+ T 2	IKZF2	1.365277519670251e-64	0.429279377972228	0.308	0.062	2.9836774914873664e-60
CD8+ T 2	CCDC34	0	0.4281190750355731	0.38	0.021	0
CD8+ T 2	NSD2	6.449477504318228e-185	0.4275820830824916	0.43	0.048	1.4094688137937058e-180
CD8+ T 2	HMGA1	1.3251841701281875e-59	0.42712528325519605	0.541	0.174	2.896057485398141e-55
CD8+ T 2	SUB1	6.082601374701779e-30	0.42702380316931676	0.939	0.786	1.3292917044273268e-25
CD8+ T 2	PRPF38B	7.287596154895688e-41	0.4269759716878938	0.778	0.405	1.5926312636909036e-36
CD8+ T 2	CCDC85B	1.0525870270844089e-43	0.42689360243432833	0.667	0.314	2.300323688990267e-39
CD8+ T 2	CCL4L2	1.6638010941949615e-10	0.42615850356141105	0.201	0.09	3.636070911253669e-6
CD8+ T 2	CCT2	2.254611607905514e-54	0.4250825640549405	0.577	0.21	4.92722820791671e-50
CD8+ T 2	CCNB1	1.5185819313468195e-215	0.4234101894569883	0.28	0.018	3.3187089527653394e-211
CD8+ T 2	DNAJC8	8.738582530220846e-48	0.4228705194184529	0.588	0.237	1.9097298261544636e-43
CD8+ T 2	SH3KBP1	3.0034082077662426e-37	0.42142808895548917	0.62	0.299	6.563648297252347e-33
CD8+ T 2	YWHAH	5.866937059499961e-72	0.4213894364556446	0.57	0.167	1.2821604249831214e-67
CD8+ T 2	PARP1	4.3514988434482326e-43	0.4213811315157426	0.677	0.318	9.509765572471767e-39
CD8+ T 2	APBB1IP	7.18028492374917e-43	0.41885200666924327	0.652	0.292	1.5691794672361439e-38
CD8+ T 2	ELOB	6.070327532729756e-36	0.4176265528616214	0.839	0.564	1.3266093790027608e-31
CD8+ T 2	PLP2	1.7164555816597795e-27	0.4175500987378399	0.527	0.271	3.7511420281592824e-23
CD8+ T 2	NCAPG2	0	0.41682972922297246	0.376	0.016	0
CD8+ T 2	UBALD2	2.7354209472367137e-27	0.4167759835282776	0.652	0.371	5.977988938091114e-23
CD8+ T 2	CSK	1.1192867897288466e-64	0.416290144890183	0.588	0.189	2.4460893502734214e-60
CD8+ T 2	FDPS	1.9191051157502666e-62	0.41615888362941933	0.556	0.184	4.194012319960633e-58
CD8+ T 2	KIF2C	0	0.41596181321458975	0.376	0.007	0
CD8+ T 2	CDCA2	0	0.4133853092357211	0.323	0.007	0
CD8+ T 2	GPR171	2.8590297835073995e-48	0.41329281234906706	0.455	0.143	6.248123688877071e-44
CD8+ T 2	RFC1	2.4374904469612277e-37	0.4124084959650172	0.523	0.225	5.326891622789067e-33
CD8+ T 2	MACF1	1.4048616486800557e-40	0.4123108525511756	0.584	0.245	3.070184647025394e-36
CD8+ T 2	SUN2	7.169888216788554e-39	0.4118233082281614	0.487	0.191	1.5669073708969705e-34
CD8+ T 2	EMB	3.4169773787115493e-43	0.4103156202933755	0.659	0.301	7.46746236343622e-39
CD8+ T 2	PTPN7	1.3546453576670472e-111	0.40992715809121333	0.498	0.097	2.960441964645565e-107
CD8+ T 2	BUB1	0	0.40967241595292925	0.351	0.015	0
CD8+ T 2	KNL1	0	0.4090666843019089	0.358	0.01	0
CD8+ T 2	SMS	2.072161627775333e-67	0.4089791172852124	0.473	0.128	4.528502021340213e-63
CD8+ T 2	HCST	5.305706275951905e-38	0.40681507908221826	0.81	0.402	1.1595090495465294e-33
CD8+ T 2	MIS18BP1	1.6220363203674699e-53	0.4067264054921459	0.502	0.166	3.5447981745310684e-49
CD8+ T 2	HIST1H3B	0	0.40594152145338575	0.297	0.007	0
CD8+ T 2	TAP1	9.295274039691722e-42	0.4043347830279614	0.573	0.237	2.031389188634229e-37
CD8+ T 2	LCP2	1.4398229608534965e-56	0.404207402539093	0.627	0.222	3.1465890986492313e-52
CD8+ T 2	CTSW	2.587020160295721e-31	0.4033712662723482	0.362	0.129	5.653673858310268e-27
CD8+ T 2	AURKA	2.578674094751818e-197	0.40317711403113127	0.337	0.028	5.635434366670623e-193
CD8+ T 2	RIF1	2.757012632980213e-52	0.402220815636705	0.473	0.152	6.025175408114957e-48
CD8+ T 2	RBBP8	1.951732468395323e-93	0.401757458142547	0.427	0.084	4.265316136431139e-89
CD8+ T 2	CST7	4.628510347015459e-41	0.40022236275016265	0.541	0.203	1.0115146512367585e-36
CD8+ T 2	KLRD1	4.674427833531253e-44	0.3994228503143838	0.29	0.071	1.02154945873992e-39
CD8+ T 2	PBK	0	0.39887631712712657	0.341	0.005	0
CD8+ T 2	NCAPH	0	0.39779830027096924	0.38	0.013	0
CD8+ T 2	SPRY1	1.6396183923898837e-34	0.39756306064882135	0.258	0.07	3.5832220347288514e-30
CD8+ T 2	ARL6IP5	1.9033594062087602e-37	0.3973955438532694	0.67	0.324	4.1596016463286245e-33
CD8+ T 2	H1FX	1.4560272611612873e-21	0.3972675730739159	0.706	0.453	3.1820019765418776e-17
CD8+ T 2	LIMS1	3.1571372276373165e-34	0.39709905786488164	0.627	0.29	6.899607697278591e-30
CD8+ T 2	RGS10	1.196827354891775e-48	0.3965574028901214	0.724	0.305	2.6155465013804854e-44
CD8+ T 2	TMIGD2	8.568665732907844e-52	0.3944487298943456	0.258	0.053	1.8725962092696802e-47
CD8+ T 2	MT1E	3.2307243504753937e-65	0.3942704056804458	0.315	0.064	7.060424995528926e-61
CD8+ T 2	SHCBP1	0	0.39229169713392176	0.369	0.014	0
CD8+ T 2	FYN	1.4263956355643623e-50	0.39132293569201204	0.649	0.246	3.1172450219623574e-46
CD8+ T 2	MYO1G	1.6335346007057134e-73	0.3908650853236986	0.43	0.102	3.569926516382266e-69
CD8+ T 2	RPL39L	6.219258500549952e-92	0.38894881700295264	0.376	0.068	1.3591567527101866e-87
CD8+ T 2	HJURP	0	0.388353304788851	0.326	0.005	0
CD8+ T 2	ESCO2	0	0.3881811575224305	0.319	0.007	0
CD8+ T 2	UBA2	1.2261113630875351e-57	0.3874225073035086	0.509	0.161	2.679543772891499e-53
CD8+ T 2	PIK3R1	1.249412231634443e-26	0.38687207922578937	0.595	0.29	2.7304654910139117e-22
CD8+ T 2	CDC20	0	0.3844290497083815	0.283	0.01	0
CD8+ T 2	UCP2	3.5236001970051475e-39	0.3843972293935787	0.591	0.253	7.700475870535049e-35
CD8+ T 2	SLFN5	7.326081586718065e-40	0.3843310463819551	0.516	0.2	1.601041869961366e-35
CD8+ T 2	SAMSN1	3.3050027438343594e-30	0.38413993485884146	0.688	0.351	7.222752996375609e-26
CD8+ T 2	PDE4D	2.8145752613436024e-44	0.3834691863269897	0.473	0.161	6.1509727761403085e-40
CD8+ T 2	MAD2L2	3.569990150620385e-92	0.38274945806387545	0.444	0.092	7.80185647516579e-88
CD8+ T 2	TUBB4B	2.8490031277618703e-19	0.38217294294816007	0.799	0.596	6.226211435410792e-15
CD8+ T 2	MRPS6	8.447080950094273e-45	0.3812847287512988	0.616	0.258	1.8460250708336025e-40
CD8+ T 2	RPLP0	4.411497716796771e-20	0.3806314936215076	0.968	0.931	9.640887110287662e-16
CD8+ T 2	MRPL18	4.1709897368653485e-34	0.3798691339416921	0.57	0.252	9.115280970945533e-30
CD8+ T 2	SRSF2	9.393187785554074e-28	0.3794250788653778	0.867	0.611	2.0527872586549873e-23
CD8+ T 2	SKAP1	4.78173724604494e-51	0.3791486548749719	0.581	0.209	1.0450008577506611e-46
CD8+ T 2	MELK	0	0.3788729749231385	0.351	0.007	0
CD8+ T 2	CHD4	2.299153446127436e-44	0.378666693561957	0.462	0.16	5.024569941166899e-40
CD8+ T 2	CNN2	7.751955078823168e-40	0.37696155861115127	0.513	0.203	1.6941122629260153e-35
CD8+ T 2	OSTF1	1.2962621517165385e-39	0.3757521626790496	0.609	0.261	2.832851306361323e-35
CD8+ T 2	CDC25B	8.789534856050329e-103	0.37566193591044883	0.369	0.06	1.9208649474412388e-98
CD8+ T 2	FAM49B	2.2521197288565615e-44	0.37493665735292775	0.634	0.26	4.9217824554431295e-40
CD8+ T 2	KIF15	0	0.37442354764412744	0.297	0.005	0
CD8+ T 2	PTMS	5.236037659054221e-42	0.37395796250718727	0.394	0.125	1.1442836700097095e-37
CD8+ T 2	RPS6KA3	1.3327242532882452e-42	0.37375780624009547	0.552	0.214	2.912535583136131e-38
CD8+ T 2	GBP2	5.694279168696493e-51	0.37366219681153384	0.541	0.183	1.2444277695269314e-46
CD8+ T 2	PPIG	7.658165326066154e-35	0.373448173278744	0.738	0.389	1.6736154503584975e-30
CD8+ T 2	SSBP4	5.615416909694438e-71	0.3733070252658868	0.541	0.153	1.2271932114446223e-66
CD8+ T 2	GBP1	3.6466006751623937e-60	0.37314169756581217	0.452	0.122	7.969281115499895e-56
CD8+ T 2	HSPH1	2.9926762170245154e-21	0.3728097233473545	0.688	0.417	6.540194604685375e-17
CD8+ T 2	SPTBN1	5.326935979126555e-42	0.37236258727484106	0.387	0.123	1.1641485888783174e-37
CD8+ T 2	CKAP5	1.1105050320959935e-114	0.37159347933490683	0.401	0.063	2.426897697142584e-110
CD8+ T 2	FMNL1	6.793485380105943e-53	0.37067106724568616	0.552	0.193	1.484648294968353e-48
CD8+ T 2	ZAP70	2.5997660835611804e-108	0.37058798014678385	0.466	0.086	5.681528799014603e-104
CD8+ T 2	SEPT6	1.459852583464621e-37	0.37029282528370916	0.548	0.241	3.190361835903582e-33
CD8+ T 2	HSP90AA1	1.0672149997170309e-17	0.369243470887767	0.996	0.961	2.3322916603815993e-13
CD8+ T 2	ARHGEF6	3.036044272988607e-65	0.3689293472145113	0.444	0.116	6.634971154189301e-61
CD8+ T 2	RORA	3.4406696578880656e-27	0.3687842912573448	0.52	0.244	7.519239470348579e-23
CD8+ T 2	EFHD2	1.3696467332942597e-42	0.3683210358921797	0.627	0.256	2.9932259709412754e-38
CD8+ T 2	GBP4	9.329546087923225e-67	0.3676838129487987	0.398	0.093	2.0388790020547418e-62
CD8+ T 2	SEPT1	5.9127781809190316e-46	0.3675649813376221	0.527	0.2	1.292178543658045e-41
CD8+ T 2	OXCT1	8.085989126877881e-97	0.36746942769768287	0.405	0.074	1.7671120637878923e-92
CD8+ T 2	LAT	4.642540794241212e-62	0.36686904290750955	0.484	0.137	1.0145808651734744e-57
CD8+ T 2	PIP4K2A	4.531438992697441e-33	0.36585501592787917	0.602	0.284	9.903006774640987e-29
CD8+ T 2	FOXM1	0	0.36570487263161416	0.344	0.008	0
CD8+ T 2	ACAT2	5.971583419276446e-103	0.36567417989658224	0.43	0.079	1.3050298404486746e-98
CD8+ T 2	FAS	1.981008998388128e-73	0.36530207148470584	0.394	0.086	4.3292970650774145e-69
CD8+ T 2	MBNL1	1.813870612812138e-31	0.3647423483995018	0.763	0.414	3.964032837239646e-27
CD8+ T 2	PPP1R12A	1.0616991683559858e-38	0.3647333236706511	0.652	0.298	2.3202373625251714e-34
CD8+ T 2	DCK	4.877460413105458e-65	0.3630528423084993	0.452	0.119	1.0659201986800667e-60
CD8+ T 2	STK17A	1.2537687983080755e-29	0.3628670264302634	0.606	0.296	2.739986331822468e-25
CD8+ T 2	DOCK2	1.9065086221649106e-38	0.36142837880160306	0.581	0.256	4.166483942879195e-34
CD8+ T 2	LPIN2	6.35922792532541e-47	0.3612969460217196	0.534	0.187	1.3897456708006151e-42
CD8+ T 2	LDLRAD4	7.156415032463775e-41	0.36073508276139454	0.373	0.116	1.5639629411946332e-36
CD8+ T 2	MASTL	2.9764412400304757e-114	0.36052305300695603	0.355	0.051	6.504714685962602e-110
CD8+ T 2	UQCRH	4.24757036670071e-27	0.36048421423212484	0.878	0.664	9.282640279387733e-23
CD8+ T 2	ECT2	0	0.3581962457926103	0.33	0.014	0
CD8+ T 2	HMGB3	6.818983140113421e-182	0.3572249449614612	0.344	0.032	1.490220575440387e-177
CD8+ T 2	CIP2A	3.2152370294203494e-236	0.3560456334624196	0.348	0.025	7.026579004095231e-232
CD8+ T 2	SIT1	1.394183387300988e-63	0.35386516274599417	0.391	0.095	3.0468483746075795e-59
CD8+ T 2	BARD1	6.152078721973761e-114	0.3536045707291788	0.358	0.052	1.3444752839001457e-109
CD8+ T 2	RNF19A	3.850985624577477e-31	0.3535732353870128	0.548	0.245	8.415943983951619e-27
CD8+ T 2	IFI27L2	2.841726410117697e-32	0.3524509736005885	0.573	0.278	6.2103088966712155e-28
CD8+ T 2	ARID4B	4.225334376847916e-33	0.3521729585385406	0.695	0.345	9.234045747163436e-29
CD8+ T 2	CRTAM	1.1740991323954298e-39	0.35181524966882305	0.237	0.054	2.5658762439369723e-35
CD8+ T 2	TACC1	1.4503097282256623e-52	0.35155461244128294	0.573	0.199	3.1695068800643627e-48
CD8+ T 2	PRDX6	1.3647303645325008e-36	0.35070002197363975	0.638	0.302	2.982481738649327e-32
CD8+ T 2	TNFRSF4	2.062778357601988e-6	0.3498149662159972	0.237	0.146	0.045079958227033846
CD8+ T 2	ATP5MC2	3.59572268124809e-29	0.3496716582770514	0.789	0.473	7.858092347599576e-25
CD8+ T 2	DIAPH3	0	0.3490380933408456	0.319	0.007	0
CD8+ T 2	GYG1	3.753693261643225e-52	0.34841186120354595	0.398	0.113	8.203321253995104e-48
CD8+ T 2	AHI1	2.0846047920514116e-30	0.34710542470519024	0.427	0.17	4.555695312549155e-26
CD8+ T 2	ARGLU1	5.162029737344777e-29	0.3464329282880817	0.799	0.477	1.1281099787993275e-24
CD8+ T 2	HSPE1	1.855522886964767e-21	0.3455071641509634	0.76	0.498	4.055059717172801e-17
CD8+ T 2	CD69	2.9331263119560268e-6	0.3453774342343685	0.663	0.504	0.06410054242148701
CD8+ T 2	PNN	9.043174185500463e-38	0.3452822669881653	0.645	0.291	1.976295286499271e-33
CD8+ T 2	LGALS1	8.29482926550293e-5	0.3448252405985792	0.599	0.502	1
CD8+ T 2	CDK2AP2	4.844279896129562e-33	0.3437659331004321	0.609	0.295	1.0586689285001545e-28
CD8+ T 2	CDK6	5.683364374903705e-30	0.3435147843439507	0.441	0.184	1.2420424504914557e-25
CD8+ T 2	SMC5	3.780188875812194e-51	0.34335438026858045	0.516	0.172	8.261224769199968e-47
CD8+ T 2	CORO1B	3.87205972067025e-19	0.3425253322121605	0.444	0.228	8.461999313552764e-15
CD8+ T 2	TNFAIP3	2.2452138819695102e-24	0.3417737695681837	0.882	0.567	4.9066904176561674e-20
CD8+ T 2	CELF2	1.6415072085515605e-28	0.34170832654553807	0.738	0.413	3.58734985356858e-24
CD8+ T 2	DYNLL1	3.48558511742967e-24	0.3410149527573758	0.914	0.727	7.6173977156308e-20
CD8+ T 2	GBP5	1.5552039381548418e-40	0.33993783902756425	0.391	0.124	3.398742686443591e-36
CD8+ T 2	STK17B	5.485612955888042e-25	0.33913852440518755	0.842	0.538	1.1988258553797726e-20
CD8+ T 2	PPA1	4.134989475172774e-28	0.3388992901020013	0.642	0.34	9.03660599904258e-24
CD8+ T 2	PLK1	0	0.3375709754504136	0.258	0.007	0
CD8+ T 2	CYFIP2	4.692048630295205e-43	0.3366003363811711	0.47	0.165	1.025400307664714e-38
CD8+ T 2	SRI	3.6331635394031207e-34	0.3365707615063445	0.606	0.278	7.93991559901158e-30
CD8+ T 2	ALOX5AP	5.335431634192177e-24	0.3365577956674227	0.534	0.267	1.1660052293363584e-19
CD8+ T 2	HIPK1	5.451379074345048e-37	0.3363962587266369	0.513	0.204	1.1913443829073668e-32
CD8+ T 2	CD6	1.7321354482762779e-43	0.3358167885196089	0.394	0.123	3.785408808662978e-39
CD8+ T 2	SASH3	4.5213831610631524e-60	0.3352384130805969	0.462	0.131	9.881030760187413e-56
CD8+ T 2	E2F1	0	0.33505386792557484	0.287	0.01	0
CD8+ T 2	OPTN	1.0210081413216116e-45	0.3347706577085314	0.498	0.175	2.23131119204425e-41
CD8+ T 2	RBM8A	1.668401320978461e-32	0.3339374371653023	0.62	0.302	3.6461242468663285e-28
CD8+ T 2	MCM2	0	0.3337177423583825	0.308	0.013	0
CD8+ T 2	GIMAP4	2.898861741258691e-18	0.33366149344461987	0.366	0.169	6.335172449346743e-14
CD8+ T 2	RASAL3	9.242538601556904e-49	0.3332032384038923	0.47	0.153	2.019864385984246e-44
CD8+ T 2	KIF4A	0	0.3330224582240157	0.297	0.005	0
CD8+ T 2	NOP58	4.328600313563495e-31	0.3328534641235202	0.595	0.285	9.459723125261661e-27
CD8+ T 2	RHOH	8.631076264070643e-22	0.3324657263249102	0.631	0.37	1.8862354067499983e-17
CD8+ T 2	MTHFD2	2.3056330640843717e-25	0.3323874672365076	0.509	0.247	5.038730498249986e-21
CD8+ T 2	FNBP1	4.68711297278109e-31	0.3317762630365726	0.753	0.407	1.0243216690715794e-26
CD8+ T 2	HNRNPLL	8.882949460385562e-85	0.33143017028341204	0.412	0.083	1.9412797750726605e-80
CD8+ T 2	ATP2B4	1.1351035141868817e-53	0.3313097598567055	0.434	0.125	2.480655219904011e-49
CD8+ T 2	IRF4	1.7997225469110647e-20	0.33058335741378786	0.473	0.241	3.933113654019441e-16
CD8+ T 2	CDCA7	0	0.33049907130364053	0.308	0.013	0
CD8+ T 2	ACOT7	2.2847622927225395e-161	0.33044615202433786	0.337	0.034	4.9931195145158375e-157
CD8+ T 2	TUBA4A	2.0306984690468115e-22	0.3299701533814874	0.599	0.326	4.437888434254902e-18
CD8+ T 2	UHRF1	0	0.3298311821975703	0.315	0.008	0
CD8+ T 2	NHP2	9.137969483120246e-37	0.3290336044283867	0.491	0.198	1.9970118508410985e-32
CD8+ T 2	CYB5B	6.3974611326195354e-77	0.3280357331304088	0.405	0.087	1.3981011559226733e-72
CD8+ T 2	C21orf58	0	0.3274381042822682	0.305	0.012	0
CD8+ T 2	WDR34	3.323018482330192e-221	0.3272875013012362	0.351	0.027	7.262124591284402e-217
CD8+ T 2	NCAPD3	1.0536903753727563e-171	0.3272759633663643	0.333	0.031	2.3027349463396218e-167
CD8+ T 2	SLA2	9.494877948488238e-94	0.3271313965404335	0.358	0.06	2.0750106268626196e-89
CD8+ T 2	DDB2	1.873383524196206e-112	0.3270532504775878	0.373	0.056	4.094092353778389e-108
CD8+ T 2	NUP210	1.1876338063334514e-53	0.32684474352949844	0.416	0.119	2.5954549203611248e-49
CD8+ T 2	BLM	1.6344100363807977e-126	0.3262857226692145	0.326	0.039	3.5718396935065954e-122
CD8+ T 2	CEMIP2	9.431952759198581e-24	0.32622051467379953	0.513	0.244	2.061258955995258e-19
CD8+ T 2	TRGC2	2.6053264643737392e-30	0.32564095999680825	0.247	0.07	5.69368045524237e-26
CD8+ T 2	LNPEP	1.4400399619751264e-32	0.32476919543425053	0.502	0.212	3.147063332900441e-28
CD8+ T 2	REL	1.6361164657822807e-20	0.32460940992841025	0.774	0.476	3.575568924320596e-16
CD8+ T 2	TSPAN5	8.919299142929902e-81	0.32394771201321687	0.387	0.077	1.9492236346959008e-76
CD8+ T 2	MCM10	0	0.32340543719381204	0.312	0.005	0
CD8+ T 2	HIST1H2AH	3.72304455354214e-95	0.3233459936115693	0.283	0.039	8.136341567310993e-91
CD8+ T 2	RNF167	8.022963750676331e-47	0.3233106547616905	0.434	0.139	1.7533384980728055e-42
CD8+ T 2	CENPN	0	0.323133697578022	0.341	0.015	0
CD8+ T 2	MCRIP1	3.900301801881201e-58	0.32185978698060774	0.444	0.125	8.523719557831177e-54
CD8+ T 2	DOK2	1.0153690117498169e-45	0.3198771146186732	0.509	0.175	2.2189874382780499e-41
CD8+ T 2	COPS3	8.484999085968576e-49	0.3187081118691958	0.48	0.158	1.8543117002475728e-44
CD8+ T 2	EVL	1.7520416406750013e-42	0.3184390924316312	0.509	0.185	3.828911801531148e-38
CD8+ T 2	ARHGAP11A	0	0.31818828480945704	0.287	0.012	0
CD8+ T 2	ITGAL	1.8790442925766583e-40	0.3176754382145616	0.47	0.17	4.1064633969970294e-36
CD8+ T 2	ARL4C	1.6107853736634974e-25	0.3164239625748819	0.677	0.351	3.520210355604207e-21
CD8+ T 2	TTK	0	0.3157306652513209	0.272	0.005	0
CD8+ T 2	COMMD8	5.283227189738421e-47	0.3150789081178732	0.412	0.126	1.1545964700454346e-42
CD8+ T 2	KIR2DL4	9.907059937361751e-98	0.31309199336494964	0.201	0.02	2.1650888787110373e-93
CD8+ T 2	CTNNAL1	3.5486996189301567e-104	0.31255724070412794	0.308	0.042	7.755328147209964e-100
CD8+ T 2	SIRPG	1.2220528563167274e-83	0.3123885376326113	0.355	0.064	2.6706743121945762e-79
CD8+ T 2	OSBPL8	2.5709673459079306e-31	0.3123164879583658	0.552	0.248	5.6185920377471916e-27
CD8+ T 2	E2F8	0	0.3121707345044569	0.258	0.005	0
CD8+ T 2	LYAR	1.3927781658196465e-39	0.3111563440265035	0.409	0.135	3.0437774035822556e-35
CD8+ T 2	KIF2A	1.131301698181922e-50	0.3105848803548187	0.459	0.142	2.4723467312067723e-46
CD8+ T 2	BAZ1A	5.203699961906198e-32	0.3103377590374849	0.627	0.292	1.1372165896749805e-27
CD8+ T 2	RECQL	4.672640602578804e-54	0.31007769965259846	0.43	0.123	1.0211588772875718e-49
CD8+ T 2	ACAA2	3.0973433847545655e-64	0.30921990388149534	0.427	0.107	6.768934233042628e-60
CD8+ T 2	OTULIN	4.640000869510579e-43	0.3087520966151486	0.434	0.144	1.014025790022842e-38
CD8+ T 2	SMARCC1	9.983557313953967e-35	0.3086086822002806	0.47	0.185	2.1818066153915e-30
CD8+ T 2	GATA3	9.299337801344707e-45	0.3083437000589192	0.355	0.098	2.0322772831058724e-40
CD8+ T 2	HMGN3	5.262700855090502e-28	0.30831617030255176	0.556	0.273	1.1501106448714784e-23
CD8+ T 2	SAMD9	4.06064601246539e-28	0.3076500024113212	0.466	0.199	8.874135795641863e-24
CD8+ T 2	DCP2	8.530849153970758e-53	0.3076278268282211	0.452	0.133	1.8643317741087695e-48
CD8+ T 2	LAG3	4.1568376406781024e-51	0.30638087029215944	0.29	0.064	9.084352979937924e-47
CD8+ T 2	CDKN2C	4.1908231511107755e-60	0.306233259561405	0.29	0.059	9.158624914437488e-56
CD8+ T 2	BZW1	1.9152214452386255e-25	0.30584680400025116	0.566	0.288	4.185524946424492e-21
CD8+ T 2	PARP14	3.9062347094569445e-25	0.3058072416618057	0.606	0.314	8.536685334047207e-21
CD8+ T 2	DEF6	1.4423169252362897e-38	0.3055884785361894	0.452	0.164	3.1520394084113877e-34
CD8+ T 2	IKZF1	3.9431161171957894e-23	0.304099218711217	0.541	0.283	8.6172859625196785e-19
CD8+ T 2	STAT5A	1.08895678699083e-52	0.3031318913864338	0.38	0.101	2.3798061622897598e-48
CD8+ T 2	ATP5MC1	8.276685973200588e-23	0.30270046908737797	0.552	0.294	1.8087869525832567e-18
CD8+ T 2	CMC1	4.821605052185733e-24	0.3022581547138977	0.366	0.148	1.0537135681046701e-19
CD8+ T 2	LUC7L3	6.90108026180088e-24	0.3015165865113858	0.781	0.477	1.5081620804139642e-19
CD8+ T 2	GGCT	1.5416817748180504e-72	0.30112872757090137	0.358	0.073	3.3691913506873675e-68
CD8+ T 2	RMI2	0	0.3009143747244627	0.28	0.012	0
CD8+ T 2	S1PR4	3.6599967465494145e-51	0.30078108746061505	0.401	0.113	7.998556889909091e-47
CD8+ T 2	RAC1	3.0163055722152123e-34	0.3003122283555394	0.738	0.374	6.591834197519125e-30
